Boughts for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-04-01 15:14:14,LTC,"Sold 1.00 LTC/ZAR @ 3,055",S_LTC_066,cc5ca95c,-0.58393457,2861.00,1670.64,1783.92,113.28,0.00
2021-04-01 15:36:35,LTC,"Sold 1.00 LTC/ZAR @ 3,085",S_LTC_067,cc5ca95c,-0.41606543,2861.00,1190.36,1283.56,93.20,0.00
2021-04-01 15:36:35,LTC,"Sold 1.00 LTC/ZAR @ 3,085",S_LTC_067,f34da1eb,-0.58393457,2858.00,1668.89,1801.44,132.55,0.00
2021-04-01 18:48:51,ETH,"Sold 0.05 ETH/ZAR @ 29,550",S_ETH_062,9989d8af,-0.00009266,23970.00,2.22,2.74,0.52,0.00
2021-04-01 18:48:51,ETH,"Sold 0.05 ETH/ZAR @ 29,550",S_ETH_062,968124b3,-0.04990734,25570.00,1276.13,1474.76,198.63,0.00
2021-04-01 19:21:39,ETH,"Sold 0.05 ETH/ZAR @ 29,900",S_ETH_063,968124b3,-0.05000000,25570.00,1278.50,1495.00,216.50,0.00
2021-04-02 02:16:17,LTC,"Sold 0.1494 LTC/ZAR @ 3,095",S_LTC_068,f34da1eb,-0.14940000,2858.00,426.99,462.39,35.40,0.00
2021-04-02 02:19:14,LTC,"Sold 0.0025 LTC/ZAR @ 3,095",S_LTC_069,f34da1eb,-0.00250000,2858.00,7.15,7.73,0.59,0.00
2021-04-02 02:20:52,LTC,"Sold 0.6303 LTC/ZAR @ 3,095",S_LTC_070,f34da1eb,-0.26416543,2858.00,754.98,817.59,62.60,0.00
2021-04-02 02:20:52,LTC,"Sold 0.6303 LTC/ZAR @ 3,095",S_LTC_070,f7535aed,-0.36613457,2905.00,1063.62,1133.18,69.56,0.00
2021-04-02 02:23:27,LTC,"Sold 0.2178 LTC/ZAR @ 3,095",S_LTC_071,f7535aed,-0.21780000,2905.00,632.71,674.09,41.38,0.00
2021-04-02 07:37:50,XRP,Sold 162.00 XRP/ZAR @ 8.68,S_XRP_050,d0b477cb,-1.00000000,8.23,8.23,8.68,0.45,0.00
2021-04-02 07:37:50,XRP,Sold 162.00 XRP/ZAR @ 8.68,S_XRP_050,e5e13f92,-161.00000000,8.33,1341.13,1397.48,56.35,0.00
2021-04-02 07:37:56,XRP,Sold 65.00 XRP/ZAR @ 8.68,S_XRP_051,e5e13f92,-65.00000000,8.33,541.45,564.20,22.75,0.00
2021-04-02 07:37:57,XRP,Sold 65.00 XRP/ZAR @ 8.68,S_XRP_052,e5e13f92,-65.00000000,8.33,541.45,564.20,22.75,0.00
2021-04-02 07:37:58,XRP,Sold 8.00 XRP/ZAR @ 8.68,S_XRP_053,e5e13f92,-8.00000000,8.33,66.64,69.44,2.80,0.00
2021-04-02 14:54:15,ETH,"Sold 0.099284 ETH/ZAR @ 30,900",S_ETH_064,968124b3,-0.09928400,25570.00,2538.69,3067.87,529.18,0.00
2021-04-02 15:35:17,LTC,"Sold 0.0698 LTC/ZAR @ 3,116",S_LTC_072,f7535aed,-0.06980000,2905.00,202.77,217.49,14.72,0.00
2021-04-02 15:35:55,LTC,"Sold 0.6963 LTC/ZAR @ 3,116",S_LTC_073,f7535aed,-0.34626543,2905.00,1005.90,1078.96,73.06,0.00
2021-04-02 15:35:55,LTC,"Sold 0.6963 LTC/ZAR @ 3,116",S_LTC_073,49abced2,-0.35003457,2889.00,1011.25,1090.71,79.46,0.00
2021-04-02 15:36:36,LTC,"Sold 0.2339 LTC/ZAR @ 3,116",S_LTC_074,49abced2,-0.23390000,2889.00,675.74,728.83,53.09,0.00
2021-04-02 16:18:03,XRP,Sold 200.00 XRP/ZAR @ 8.81,S_XRP_054,e5e13f92,-200.00000000,8.33,1666.00,1762.00,96.00,0.00
2021-04-02 16:29:42,XRP,Sold 100.00 XRP/ZAR @ 8.91,S_XRP_055,e5e13f92,-1.00000000,8.33,8.33,8.91,0.58,0.00
2021-04-02 16:29:42,XRP,Sold 100.00 XRP/ZAR @ 8.91,S_XRP_055,c8bf7460,-99.00000000,8.42,833.58,882.09,48.51,0.00
2021-04-02 20:54:49,XRP,Sold 100.00 XRP/ZAR @ 9.01,S_XRP_056,c8bf7460,-100.00000000,8.42,842.00,901.00,59.00,0.00
2021-04-02 23:33:37,LTC,"Sold 1.00 LTC/ZAR @ 3,165",S_LTC_075,49abced2,-0.41606543,2889.00,1202.01,1316.85,114.83,0.00
2021-04-02 23:33:37,LTC,"Sold 1.00 LTC/ZAR @ 3,165",S_LTC_075,72bf493c,-0.58393457,3005.00,1754.72,1848.15,93.43,0.00
2021-04-03 00:02:15,XRP,Sold 99.00 XRP/ZAR @ 9.11,S_XRP_057,c8bf7460,-99.00000000,8.42,833.58,901.89,68.31,0.00
2021-04-03 11:27:20,XRP,Sold 200.00 XRP/ZAR @ 9.54,S_XRP_058,c8bf7460,-2.00000000,8.42,16.84,19.08,2.24,0.00
2021-04-03 11:27:20,XRP,Sold 200.00 XRP/ZAR @ 9.54,S_XRP_058,d00b3fe6,-198.00000000,9.47,1875.06,1888.92,13.86,0.00
2021-04-04 17:36:37,XRP,Sold 200.00 XRP/ZAR @ 9.29,S_XRP_059,d00b3fe6,-2.00000000,9.47,18.94,18.58,-0.36,0.00
2021-04-04 17:36:37,XRP,Sold 200.00 XRP/ZAR @ 9.29,S_XRP_059,24f2c9bd,-198.00000000,9.27,1835.46,1839.42,3.96,0.00
2021-04-05 01:58:17,XRP,Sold 200.00 XRP/ZAR @ 9.75,S_XRP_060,24f2c9bd,-2.00000000,9.27,18.54,19.50,0.96,0.00
2021-04-05 01:58:17,XRP,Sold 200.00 XRP/ZAR @ 9.75,S_XRP_060,731e43a7,-198.00000000,9.26,1833.48,1930.50,97.02,0.00
2021-04-05 05:03:38,XRP,Sold 300.00 XRP/ZAR @ 10.72,S_XRP_061,731e43a7,-102.00000000,9.26,944.52,1093.44,148.92,0.00
2021-04-05 05:03:38,XRP,Sold 300.00 XRP/ZAR @ 10.72,S_XRP_061,0ab28d24,-198.00000000,9.02,1785.96,2122.56,336.60,0.00
2021-04-05 07:57:13,XRP,Sold 24.00 XRP/ZAR @ 10.51,S_XRP_062,0ab28d24,-2.00000000,9.02,18.04,21.02,2.98,0.00
2021-04-05 07:57:13,XRP,Sold 24.00 XRP/ZAR @ 10.51,S_XRP_062,1d505af1,-22.00000000,10.20,224.40,231.22,6.82,0.00
2021-04-05 07:57:14,XRP,Sold 276.00 XRP/ZAR @ 10.51,S_XRP_063,1d505af1,-276.00000000,10.20,2815.20,2900.76,85.56,0.00
2021-04-05 09:52:46,LTC,"Sold 2.00 LTC/ZAR @ 3,095",S_LTC_076,72bf493c,-0.41606543,3005.00,1250.28,1287.72,37.45,0.00
2021-04-05 09:52:46,LTC,"Sold 2.00 LTC/ZAR @ 3,095",S_LTC_076,f011da13,-1.00000000,3151.00,3151.00,3095.00,-56.00,0.00
2021-04-05 09:52:46,LTC,"Sold 2.00 LTC/ZAR @ 3,095",S_LTC_076,867085a2,-0.41180000,3069.99,1264.22,1274.52,10.30,0.00
2021-04-05 09:52:46,LTC,"Sold 2.00 LTC/ZAR @ 3,095",S_LTC_076,a43d0fee,-0.17213457,3069.99,528.45,532.76,4.30,0.00
2021-04-05 16:16:12,LTC,"Sold 0.3213 LTC/ZAR @ 3,162",S_LTC_077,a43d0fee,-0.32130000,3069.99,986.39,1015.95,29.56,0.00
2021-04-05 16:25:48,LTC,"Sold 0.6787 LTC/ZAR @ 3,162",S_LTC_078,a43d0fee,-0.09476543,3069.99,290.93,299.65,8.72,0.00
2021-04-05 16:25:48,LTC,"Sold 0.6787 LTC/ZAR @ 3,162",S_LTC_078,fa30dc9a,-0.58393457,3005.00,1754.72,1846.39,91.67,0.00
2021-04-05 18:04:14,LTC,"Sold 1.00 LTC/ZAR @ 3,256",S_LTC_079,fa30dc9a,-1.00000000,3005.00,3005.00,3256.00,251.00,0.00
2021-04-06 00:39:23,LTC,"Sold 0.2026 LTC/ZAR @ 3,353",S_LTC_080,fa30dc9a,-0.20260000,3005.00,608.81,679.31,70.50,0.00
2021-04-06 00:39:24,LTC,"Sold 0.2098 LTC/ZAR @ 3,353",S_LTC_081,fa30dc9a,-0.20980000,3005.00,630.45,703.45,73.00,0.00
2021-04-08 07:10:06,LTC,"Sold 0.2971 LTC/ZAR @ 3,433",S_LTC_082,fa30dc9a,-0.00366543,3005.00,11.01,12.58,1.57,0.00
2021-04-08 07:10:06,LTC,"Sold 0.2971 LTC/ZAR @ 3,433",S_LTC_082,843f3ed9,-0.29343457,3301.00,968.63,1007.36,38.73,0.00
2021-04-08 07:10:18,LTC,"Sold 0.0031 LTC/ZAR @ 3,433",S_LTC_083,843f3ed9,-0.00310000,3301.00,10.23,10.64,0.41,0.00
2021-04-08 07:11:12,LTC,"Sold 0.6988 LTC/ZAR @ 3,433",S_LTC_084,843f3ed9,-0.69880000,3301.00,2306.74,2398.98,92.24,0.00
2021-04-10 04:21:07,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S_XBT_090,b84ba182,-0.00118032,786000.00,927.73,1061.11,133.38,0.00
2021-04-10 04:21:07,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S_XBT_090,ff78e724,-0.00181968,818000.00,1488.50,1635.89,147.39,0.00
2021-04-13 12:00:31,XRP,Sold 38.00 XRP/ZAR @ 26.01,S_XRP_064,1d505af1,-2.00000000,10.20,20.40,52.02,31.62,0.00
2021-04-13 12:00:31,XRP,Sold 38.00 XRP/ZAR @ 26.01,S_XRP_064,bccfc08f,-36.00000000,13.44,483.84,936.36,452.52,0.00
2021-04-23 10:34:51,XRP,Sold 150.00 XRP/ZAR @ 16.45,S_XRP_065,bccfc08f,-150.00000000,13.44,2016.00,2467.50,451.50,0.00
2021-04-23 11:23:21,XRP,Sold 5.00 XRP/ZAR @ 17.07,S_XRP_066,bccfc08f,-5.00000000,13.44,67.20,85.35,18.15,0.00
2021-04-23 11:23:31,XRP,Sold 7.00 XRP/ZAR @ 17.07,S_XRP_067,bccfc08f,-7.00000000,13.44,94.08,119.49,25.41,0.00
2021-04-23 11:23:32,XRP,Sold 115.00 XRP/ZAR @ 17.07,S_XRP_068,bccfc08f,-102.00000000,13.44,1370.88,1741.14,370.26,0.00
2021-04-23 11:23:32,XRP,Sold 115.00 XRP/ZAR @ 17.07,S_XRP_068,ab96535e,-13.00000000,24.33,316.29,221.91,-94.38,0.00
2021-04-23 11:23:35,XRP,Sold 73.00 XRP/ZAR @ 17.07,S_XRP_069,ab96535e,-28.00000000,24.33,681.24,477.96,-203.28,0.00
2021-04-23 11:23:35,XRP,Sold 73.00 XRP/ZAR @ 17.07,S_XRP_069,42a81326,-38.00000000,26.08,991.04,648.66,-342.38,0.00
2021-04-23 11:23:35,XRP,Sold 73.00 XRP/ZAR @ 17.07,S_XRP_069,6cd21f87,-7.00000000,25.64,179.48,119.49,-59.99,0.00
2021-04-25 15:16:22,XRP,Sold 70.00 XRP/ZAR @ 16.89,S_XRP_070,6cd21f87,-33.00000000,25.64,846.12,557.37,-288.75,0.00
2021-04-25 15:16:22,XRP,Sold 70.00 XRP/ZAR @ 16.89,S_XRP_070,69d71eb7,-37.00000000,25.19,932.03,624.93,-307.10,0.00
2021-04-25 15:17:21,XRP,Sold 130.00 XRP/ZAR @ 16.89,S_XRP_071,69d71eb7,-3.00000000,25.19,75.57,50.67,-24.90,0.00
2021-04-25 15:17:21,XRP,Sold 130.00 XRP/ZAR @ 16.89,S_XRP_071,e6ff60f2,-42.00000000,24.71,1037.82,709.38,-328.44,0.00
2021-04-25 15:17:21,XRP,Sold 130.00 XRP/ZAR @ 16.89,S_XRP_071,ffef9b5c,-43.00000000,23.20,997.60,726.27,-271.33,0.00
2021-04-25 15:17:21,XRP,Sold 130.00 XRP/ZAR @ 16.89,S_XRP_071,9db4afce,-40.00000000,23.20,928.00,675.60,-252.40,0.00
2021-04-25 15:17:21,XRP,Sold 130.00 XRP/ZAR @ 16.89,S_XRP_071,2cda73c5,-2.00000000,23.01,46.02,33.78,-12.24,0.00
2021-04-26 03:36:40,XRP,Sold 200.00 XRP/ZAR @ 16.67,S_XRP_072,2cda73c5,-38.00000000,23.01,874.38,633.46,-240.92,0.00
2021-04-26 03:36:40,XRP,Sold 200.00 XRP/ZAR @ 16.67,S_XRP_072,7af6deef,-50.00000000,22.06,1103.00,833.50,-269.50,0.00
2021-04-26 03:36:40,XRP,Sold 200.00 XRP/ZAR @ 16.67,S_XRP_072,7ec9ec64,-112.00000000,21.90,2452.80,1867.04,-585.76,0.00
2021-04-26 03:42:21,XRP,Sold 81.00 XRP/ZAR @ 16.66,S_XRP_073,7ec9ec64,-81.00000000,21.90,1773.90,1349.46,-424.44,0.00
2021-04-26 03:42:21,XRP,Sold 119.00 XRP/ZAR @ 16.69,S_XRP_074,7ec9ec64,-7.00000000,21.90,153.30,116.83,-36.47,0.00
2021-04-26 03:42:21,XRP,Sold 119.00 XRP/ZAR @ 16.69,S_XRP_074,9bcbd2ea,-100.00000000,21.39,2139.00,1669.00,-470.00,0.00
2021-04-26 03:42:21,XRP,Sold 119.00 XRP/ZAR @ 16.69,S_XRP_074,57acbfa2,-12.00000000,20.31,243.72,200.28,-43.44,0.00
2021-04-26 03:46:22,XRP,Sold 6.00 XRP/ZAR @ 16.72,S_XRP_075,57acbfa2,-6.00000000,20.31,121.86,100.32,-21.54,0.00
2021-04-26 03:46:47,XRP,Sold 47.00 XRP/ZAR @ 16.72,S_XRP_076,57acbfa2,-7.00000000,20.31,142.17,117.04,-25.13,0.00
2021-04-26 03:46:47,XRP,Sold 47.00 XRP/ZAR @ 16.72,S_XRP_076,2d8befc8,-40.00000000,20.31,812.40,668.80,-143.60,0.00
2021-04-26 03:46:47,XRP,Sold 47.00 XRP/ZAR @ 16.72,S_XRP_077,2d8befc8,-47.00000000,20.31,954.57,785.84,-168.73,0.00
2021-04-26 03:46:48,XRP,Sold 47.00 XRP/ZAR @ 16.72,S_XRP_078,2d8befc8,-47.00000000,20.31,954.57,785.84,-168.73,0.00
2021-04-26 03:46:48,XRP,Sold 47.00 XRP/ZAR @ 16.72,S_XRP_079,2d8befc8,-47.00000000,20.31,954.57,785.84,-168.73,0.00
2021-04-26 03:46:49,XRP,Sold 6.00 XRP/ZAR @ 16.72,S_XRP_080,2d8befc8,-6.00000000,20.31,121.86,100.32,-21.54,0.00
2021-04-26 04:00:39,XBT,"Sold 0.0015 BTC/ZAR @ 784,000",S_XBT_092,80d6dc8d,-0.00150000,838000.00,1257.00,1176.00,-81.00,0.00
2021-04-26 04:22:09,ETH,"Sold 0.10 ETH/ZAR @ 36,605",S_ETH_065,968124b3,-0.00080866,25570.00,20.68,29.60,8.92,0.00
2021-04-26 04:22:09,ETH,"Sold 0.10 ETH/ZAR @ 36,605",S_ETH_065,b5a0c4de,-0.09919134,31200.00,3094.77,3630.90,536.13,0.00
2021-04-26 05:23:36,LTC,"Sold 1.00 LTC/ZAR @ 3,560",S_LTC_085,843f3ed9,-0.00466543,3301.00,15.40,16.61,1.21,0.00
2021-04-26 05:23:36,LTC,"Sold 1.00 LTC/ZAR @ 3,560",S_LTC_085,c70a7fa5,-0.50000000,3380.00,1690.00,1780.00,90.00,0.00
2021-04-26 05:23:36,LTC,"Sold 1.00 LTC/ZAR @ 3,560",S_LTC_085,de77a43c,-0.25380000,3939.99,999.97,903.53,-96.44,0.00
2021-04-26 05:23:36,LTC,"Sold 1.00 LTC/ZAR @ 3,560",S_LTC_085,e199013d,-0.24153457,4005.00,967.35,859.86,-107.48,0.00
2021-04-26 06:42:08,XRP,Sold 250.00 XRP/ZAR @ 18.16,S_XRP_081,2d8befc8,-250.00000000,20.31,5077.50,4540.00,-537.50,0.00
2021-04-26 10:31:29,ETH,"Sold 0.002889 ETH/ZAR @ 37,200",S_ETH_066,b5a0c4de,-0.00080866,31200.00,25.23,30.08,4.85,0.00
2021-04-26 10:31:29,ETH,"Sold 0.002889 ETH/ZAR @ 37,200",S_ETH_066,12966f86,-0.00208034,30600.00,63.66,77.39,13.73,0.00
2021-04-26 10:32:10,ETH,"Sold 0.097111 ETH/ZAR @ 37,200",S_ETH_067,12966f86,-0.09711100,30600.00,2971.60,3612.52,640.92,0.00
2021-04-26 12:05:02,LTC,"Sold 0.3543 LTC/ZAR @ 3,682",S_LTC_086,e199013d,-0.35430000,4005.00,1418.97,1304.53,-114.44,0.00
2021-04-26 12:05:03,LTC,"Sold 0.3704 LTC/ZAR @ 3,682",S_LTC_087,e199013d,-0.37040000,4005.00,1483.45,1363.81,-119.64,0.00
2021-04-26 12:31:40,XRP,Sold 89.00 XRP/ZAR @ 18.81,S_XRP_082,2d8befc8,-38.00000000,20.31,771.78,714.78,-57.00,0.00
2021-04-26 12:31:40,XRP,Sold 89.00 XRP/ZAR @ 18.81,S_XRP_082,5a0a1844,-51.00000000,20.15,1027.65,959.31,-68.34,0.00
2021-04-26 12:35:19,XRP,Sold 161.00 XRP/ZAR @ 18.81,S_XRP_083,5a0a1844,-161.00000000,20.15,3244.15,3028.41,-215.74,0.00
2021-04-26 12:42:44,LTC,"Sold 0.1774 LTC/ZAR @ 3,682",S_LTC_088,e199013d,-0.03376543,4005.00,135.23,124.32,-10.91,0.00
2021-04-26 12:42:44,LTC,"Sold 0.1774 LTC/ZAR @ 3,682",S_LTC_088,66b7029c,-0.08410000,3883.95,326.64,309.65,-16.99,0.00
2021-04-26 12:42:44,LTC,"Sold 0.1774 LTC/ZAR @ 3,682",S_LTC_088,c461092a,-0.05953457,3883.99,231.23,219.20,-12.03,0.00
2021-04-26 17:20:27,LTC,"Sold 0.0979 LTC/ZAR @ 3,682",S_LTC_089,c461092a,-0.09790000,3883.99,380.24,360.46,-19.78,0.00
2021-04-26 18:47:25,XRP,Sold 100.00 XRP/ZAR @ 19.79,S_XRP_084,5a0a1844,-36.00000000,20.15,725.40,712.44,-12.96,0.00
2021-04-26 18:47:25,XRP,Sold 100.00 XRP/ZAR @ 19.79,S_XRP_084,e381c572,-52.00000000,20.15,1047.80,1029.08,-18.72,0.00
2021-04-26 18:47:25,XRP,Sold 100.00 XRP/ZAR @ 19.79,S_XRP_084,5ccd8987,-12.00000000,20.08,240.96,237.48,-3.48,0.00
2021-04-27 01:49:19,XBT,"Sold 0.002 BTC/ZAR @ 814,000",S_XBT_093,80d6dc8d,-0.00200000,838000.00,1676.00,1628.00,-48.00,0.00
2021-04-27 03:07:54,XRP,Sold 82.00 XRP/ZAR @ 21.03,S_XRP_085,5ccd8987,-82.00000000,20.08,1646.56,1724.46,77.90,0.00
2021-04-27 03:07:56,XRP,Sold 18.00 XRP/ZAR @ 21.03,S_XRP_086,5ccd8987,-6.00000000,20.08,120.48,126.18,5.70,0.00
2021-04-27 03:07:56,XRP,Sold 18.00 XRP/ZAR @ 21.03,S_XRP_086,33b88f33,-12.00000000,19.70,236.40,252.36,15.96,0.00
2021-04-28 01:59:12,ETH,"Sold 0.10 ETH/ZAR @ 39,999",S_ETH_068,12966f86,-0.00080866,30600.00,24.74,32.35,7.60,0.00
2021-04-28 01:59:12,ETH,"Sold 0.10 ETH/ZAR @ 39,999",S_ETH_068,a7a41448,-0.09919134,30050.00,2980.70,3967.55,986.85,0.00
2021-04-29 06:47:43,XRP,Sold 5.00 XRP/ZAR @ 20.56,S_XRP_087,33b88f33,-5.00000000,19.70,98.50,102.80,4.30,0.00
2021-04-29 06:47:58,XRP,Sold 95.00 XRP/ZAR @ 20.56,S_XRP_088,33b88f33,-83.00000000,19.70,1635.10,1706.48,71.38,0.00
2021-04-29 06:47:58,XRP,Sold 95.00 XRP/ZAR @ 20.56,S_XRP_088,e2fbd7ff,-12.00000000,19.90,238.80,246.72,7.92,0.00
2021-04-29 12:29:38,ETH,"Sold 0.05 ETH/ZAR @ 41,198",S_ETH_069,a7a41448,-0.00080866,30050.00,24.30,33.32,9.01,0.00
2021-04-29 12:29:38,ETH,"Sold 0.05 ETH/ZAR @ 41,198",S_ETH_069,fa7dd1ce,-0.03002900,33300.81,999.99,1237.13,237.14,0.00
2021-04-29 12:29:38,ETH,"Sold 0.05 ETH/ZAR @ 41,198",S_ETH_069,5ca02b4e,-0.01916234,33001.00,632.38,789.45,157.07,0.00
2021-04-30 04:48:24,XRP,Sold 100.00 XRP/ZAR @ 20.97,S_XRP_089,e2fbd7ff,-38.00000000,19.90,756.20,796.86,40.66,0.00
2021-04-30 04:48:24,XRP,Sold 100.00 XRP/ZAR @ 20.97,S_XRP_089,377d67de,-62.00000000,19.70,1221.40,1300.14,78.74,0.00
2021-04-30 04:55:32,XRP,Sold 100.00 XRP/ZAR @ 21.18,S_XRP_090,377d67de,-38.00000000,19.70,748.60,804.84,56.24,0.00
2021-04-30 04:55:32,XRP,Sold 100.00 XRP/ZAR @ 21.18,S_XRP_090,2e30e81e,-26.00000000,19.71,512.46,550.68,38.22,0.00
2021-04-30 04:55:32,XRP,Sold 100.00 XRP/ZAR @ 21.18,S_XRP_090,0f8eb60b,-26.00000000,19.71,512.46,550.68,38.22,0.00
2021-04-30 04:55:32,XRP,Sold 100.00 XRP/ZAR @ 21.18,S_XRP_090,08c3012a,-10.00000000,19.71,197.10,211.80,14.70,0.00
2021-04-30 05:15:16,XRP,Sold 100.00 XRP/ZAR @ 21.43,S_XRP_091,08c3012a,-38.00000000,19.71,748.98,814.34,65.36,0.00
2021-04-30 05:15:16,XRP,Sold 100.00 XRP/ZAR @ 21.43,S_XRP_091,6fd1acb4,-50.00000000,19.50,975.00,1071.50,96.50,0.00
2021-04-30 05:15:16,XRP,Sold 100.00 XRP/ZAR @ 21.43,S_XRP_091,d00a9228,-12.00000000,19.30,231.60,257.16,25.56,0.00
2021-04-30 05:31:46,XRP,Sold 250.00 XRP/ZAR @ 22.52,S_XRP_092,d00a9228,-38.00000000,19.30,733.40,855.76,122.36,0.00
2021-04-30 05:31:46,XRP,Sold 250.00 XRP/ZAR @ 22.52,S_XRP_092,ed79f25d,-100.00000000,19.89,1989.00,2252.00,263.00,0.00
2021-04-30 05:31:46,XRP,Sold 250.00 XRP/ZAR @ 22.52,S_XRP_092,fe4402c4,-50.00000000,19.51,975.50,1126.00,150.50,0.00
2021-04-30 05:31:46,XRP,Sold 250.00 XRP/ZAR @ 22.52,S_XRP_092,d013ea10,-62.00000000,19.29,1195.98,1396.24,200.26,0.00
2021-04-30 05:51:50,ETH,"Sold 0.05 ETH/ZAR @ 41,159",S_ETH_070,5ca02b4e,-0.05000000,33001.00,1650.05,2057.95,407.90,0.00
2021-04-30 06:43:47,XRP,Sold 150.00 XRP/ZAR @ 23.19,S_XRP_093,d013ea10,-38.00000000,19.29,733.02,881.22,148.20,0.00
2021-04-30 06:43:47,XRP,Sold 150.00 XRP/ZAR @ 23.19,S_XRP_093,f6f4a007,-50.00000000,19.22,961.00,1159.50,198.50,0.00
2021-04-30 06:43:47,XRP,Sold 150.00 XRP/ZAR @ 23.19,S_XRP_093,4bb5ef7d,-50.00000000,19.10,955.00,1159.50,204.50,0.00
2021-04-30 06:43:47,XRP,Sold 150.00 XRP/ZAR @ 23.19,S_XRP_093,34d98ab1,-12.00000000,19.01,228.12,278.28,50.16,0.00
2021-04-30 12:08:05,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_094,34d98ab1,-21.00000000,19.01,399.21,501.48,102.27,0.00
2021-04-30 12:08:06,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_095,34d98ab1,-17.00000000,19.01,323.17,405.96,82.79,0.00
2021-04-30 12:08:06,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_095,d9261b02,-4.00000000,18.85,75.40,95.52,20.12,0.00
2021-04-30 12:08:07,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_096,d9261b02,-21.00000000,18.85,395.85,501.48,105.63,0.00
2021-04-30 12:08:08,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_097,d9261b02,-21.00000000,18.85,395.85,501.48,105.63,0.00
2021-04-30 12:08:09,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_098,d9261b02,-21.00000000,18.85,395.85,501.48,105.63,0.00
2021-04-30 12:08:10,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_099,d9261b02,-21.00000000,18.85,395.85,501.48,105.63,0.00
2021-04-30 12:08:11,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_100,d9261b02,-12.00000000,18.85,226.20,286.56,60.36,0.00
2021-04-30 12:08:11,XRP,Sold 21.00 XRP/ZAR @ 23.88,S_XRP_100,6021ab19,-9.00000000,18.50,166.50,214.92,48.42,0.00
2021-04-30 12:08:12,XRP,Sold 3.00 XRP/ZAR @ 23.88,S_XRP_101,6021ab19,-3.00000000,18.50,55.50,71.64,16.14,0.00
2021-04-30 20:19:26,XBT,"Sold 0.0015 BTC/ZAR @ 846,156",S_XBT_094,80d6dc8d,-0.00150000,838000.00,1257.00,1269.23,12.23,0.00
2021-04-30 23:21:32,LTC,"Sold 0.2089 LTC/ZAR @ 4,015",S_LTC_090,c461092a,-0.20890000,3883.99,811.37,838.73,27.36,0.00
2021-04-30 23:21:45,LTC,"Sold 0.1743 LTC/ZAR @ 4,015",S_LTC_091,c461092a,-0.17430000,3883.99,676.98,699.81,22.83,0.00
2021-04-30 23:27:40,LTC,"Sold 0.1168 LTC/ZAR @ 4,015",S_LTC_092,c461092a,-0.11680000,3883.99,453.65,468.95,15.30,0.00
2021-05-01 00:03:33,XRP,Sold 150.00 XRP/ZAR @ 23.84,S_XRP_102,6021ab19,-150.00000000,18.50,2775.00,3576.00,801.00,0.00
2021-05-01 00:19:39,XBT,"Sold 0.0005 BTC/ZAR @ 859,000",S_XBT_095,80d6dc8d,-0.00050000,838000.00,419.00,429.50,10.50,0.00
2021-05-01 00:20:35,XBT,"Sold 0.001 BTC/ZAR @ 859,000",S_XBT_096,80d6dc8d,-0.00100000,838000.00,838.00,859.00,21.00,0.00
2021-05-01 05:33:49,ETH,"Sold 0.05 ETH/ZAR @ 42,433",S_ETH_071,5ca02b4e,-0.05000000,33001.00,1650.05,2121.65,471.60,0.00
2021-05-01 17:47:04,ETH,"Sold 0.05 ETH/ZAR @ 43,706",S_ETH_072,5ca02b4e,-0.05000000,33001.00,1650.05,2185.30,535.25,0.00
2021-05-01 21:42:52,XRP,Sold 94.00 XRP/ZAR @ 24.49,S_XRP_103,6021ab19,-88.00000000,18.50,1628.00,2155.12,527.12,0.00
2021-05-01 21:42:52,XRP,Sold 94.00 XRP/ZAR @ 24.49,S_XRP_103,9d76c141,-6.00000000,18.01,108.06,146.94,38.88,0.00
2021-05-01 21:43:00,XRP,Sold 156.00 XRP/ZAR @ 24.49,S_XRP_104,9d76c141,-156.00000000,18.01,2809.56,3820.44,1010.88,0.00
2021-05-01 23:53:54,LTC,"Sold 0.50 LTC/ZAR @ 4,098",S_LTC_093,c461092a,-0.25846543,3883.99,1003.88,1059.19,55.31,0.00
2021-05-01 23:53:54,LTC,"Sold 0.50 LTC/ZAR @ 4,098",S_LTC_093,96aaf39e,-0.24153457,3767.00,909.86,989.81,79.95,0.00
2021-05-02 08:18:10,ETH,"Sold 0.05 ETH/ZAR @ 42,807",S_ETH_073,5ca02b4e,-0.03083766,33001.00,1017.67,1320.07,302.39,0.00
2021-05-02 08:18:10,ETH,"Sold 0.05 ETH/ZAR @ 42,807",S_ETH_073,bee14b24,-0.01916234,32968.91,631.76,820.28,188.52,0.00
2021-05-02 10:10:55,ETH,"Sold 0.006947 ETH/ZAR @ 43,179",S_ETH_074,bee14b24,-0.00694700,32968.91,229.04,299.96,70.92,0.00
