Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Balance Units,Total Cost (ZAR),Balance Value (ZAR),Fee (ZAR),Proceeds (ZAR),Profit (ZAR),Unit Cost (ZAR)
FY2021,5e2b3c6d,2021-01-27 16:03:26,"Bought 0.013 BTC/ZAR @ 478,843",in_buy,in_buy_b00764154c1b43,0.013,0.15584854,6224.95,74626.874544076923076924275758,0,0,0,478842.3076923076923077
FY2021,780fa87b,2021-01-27 16:37:50,"Bought 0.015 BTC/ZAR @ 471,660",in_buy,in_buy_a8b458833a4157,0.015,0.17084854,7074.9,80582.4223764,0,0,0,471660
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_28509dd39a1100,-0.00158954,0.169259,0,90553.2630752764894755624052,0,791.43196600000004979,-58.969098573671016924239512,534998.2161969318587228
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_4bd45d1d2bd542,-0.004716,0.164543,0,87207.79,0,2348.09639999999875525,-151.38360000000124475,530000
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_8d9c227cfaa482,-0.004761,0.159782,0,83885.3821970174333123323194,0,2370.50189999999955189,-129.0181000000004481100887,524998.9498004620877967
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_1ae1292523cba0,-0.001923,0.157859,0,82086.68,0,957.46169999999890462,-42.49830000000109538,520000
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_0e177eeaa38c66,-0.001942,0.155917,0,80297.255,0,966.92180000000094601,-33.20819999999905399,515000
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_28499c53394cf5,-0.002941,0.152976,0,78017.76,0,1464.32389999999995021,-35.58610000000004979,510000
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_39da2f83b75dc3,-0.003,0.149976,0,74988,0,1493.70000000000084643,-6.29999999999915357,500000
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_98f8997659b49d,-0.006,0.143976,0,71988,0,2987.39999999999835693,-12.60000000000164307,500000
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_c570be5cb18bd0,-0.00998,0.133996,0,67131.996,0,4969.0419999999995021,-30.9380000000004979,501000
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_41b785d7f19e3c,-0.008146,0.12585,0,61792.25730419837957279961,0,4055.89339999999980084,56.2133999999998008397964,490999.2634421802111466
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_5cc3e9374b6566,-0.008316,0.117534,0,56533.769199134199134199219,0,4140.53639999999910378,140.546399999999103779994,480999.2784992784992785
FY2021,3462708e,2021-01-28 07:09:32,"Sold 0.067 BTC/ZAR @ 497,900",out_sell,in_buy_211345d4a1401c,-0.01368546,0.10384854,0,49951.097664930770820421090662,0,6813.99053400000089622,231.290873036992010086020462,480999.5178067093752153
FY2021,06aa0fd4,2021-01-28 10:03:47,"Bought 0.01 BTC/ZAR @ 492,822",in_buy,in_buy_9cfabe64956261,0.01,0.11384854,4928.22,56107.06517988,0,0,0,492822
FY2021,65eed7d3,2021-01-28 11:08:14,"Bought 0.007477 BTC/ZAR @ 490,358",in_buy,in_buy_28c8676e5c5d17,0.007477,0.12132554,3666.4,59492.839354821452454197156498,0,0,0,490357.0950916142838037
FY2021,aa875f4c,2021-01-28 11:08:14,"Bought 0.002523 BTC/ZAR @ 490,358",in_buy,in_buy_06eb9d64dfda2d,0.002523,0.12384854,1237.17,60729.96362734839476813008226,0,0,0,490356.718192627824019
FY2021,4efb4cb5,2021-01-29 00:15:57,"Sold 0.01 BTC/ZAR @ 512,000",out_sell,in_buy_211345d4a1401c,-0.00083154,0.123017,0,59171.1176820279672108605601,0,425.74848,25.778140963008886133469438,480999.5178067093752153
FY2021,4efb4cb5,2021-01-29 00:15:57,"Sold 0.01 BTC/ZAR @ 512,000",out_sell,in_buy_65b09a0f4817dc,-0.008492,0.114525,0,53941.2480275553462081998925,0,4347.904,348.1739999999999999997076,470999.7644842204427697
FY2021,4efb4cb5,2021-01-29 00:15:57,"Sold 0.01 BTC/ZAR @ 512,000",out_sell,in_buy_7b7a74b62d2b28,-0.00067646,0.11384854,0,52484.098206569847856159665596,0,346.34752,34.499927814661134163180596,460999.3084370677731674
FY2021,e836a3ef,2021-01-29 10:54:45,"Sold 0.00998 BTC/ZAR @ 536,070",out_sell,in_buy_7b7a74b62d2b28,-0.00799954,0.105849,0,48796.3157987551867219961226,0,4288.306514408817561293,600.524106594156427129457004,460999.3084370677731674
FY2021,e836a3ef,2021-01-29 10:54:45,"Sold 0.00998 BTC/ZAR @ 536,070",out_sell,in_buy_8771635c6c46a4,-0.00198046,0.10386854,0,46844.606137264629608754593178,0,1061.663485591182438707,168.478035303664116460878878,450998.9852294508963807
FY2021,9d9e07f8,2021-01-29 10:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",out_sell,in_buy_8771635c6c46a4,-0.00688854,0.09698,0,43737.881587552147931000286,0,3706.034519999999743374,599.309970287518065619692822,450998.9852294508963807
FY2021,9d9e07f8,2021-01-29 10:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",out_sell,in_buy_422d30af32d36d,-0.00998,0.087,0,43587,0,5369.240000000000546877,369.260000000000546877,501000
FY2021,9d9e07f8,2021-01-29 10:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",out_sell,in_buy_f1e69058746bf4,-0.001989,0.085011,0,41952.8643891402714932112336,0,1070.081999999999821653,88.5119999999998216530336,493499.2458521870286576
FY2021,9d9e07f8,2021-01-29 10:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",out_sell,in_buy_dcd99c42d80170,-0.00434746,0.08066354,0,39807.388501328538607533132426,0,2338.933479999999888096,193.465661280591237611456526,493499.1509339726301069
FY2021,680884ef,2021-01-29 11:02:47,"Sold 0.007285 BTC/ZAR @ 549,000",out_sell,in_buy_dcd99c42d80170,-0.00566354,0.075,0,37012.4363200479472580175,0,3109.279572875772128484,314.327391595180778968367574,493499.1509339726301069
FY2021,680884ef,2021-01-29 11:02:47,"Sold 0.007285 BTC/ZAR @ 549,000",out_sell,in_buy_cdca06160220e9,-0.00162146,0.07337854,0,35850.1863951,0,890.180427124227871516,97.991822224227871516,488565
FY2021,fb97d708,2021-01-29 11:23:18,"Sold 0.001055 BTC/ZAR @ 559,000",out_sell,in_buy_cdca06160220e9,-0.001055,0.07232354,0,35334.7503201,0,589.74,74.303925,488565
FY2021,062d7069,2021-01-29 11:23:32,"Sold 0.0061 BTC/ZAR @ 559,000",out_sell,in_buy_cdca06160220e9,-0.0061,0.06622354,0,32354.5038201,0,3409.9,429.6535,488565
FY2021,6c5bbedf,2021-01-29 11:28:49,"Sold 0.005272 BTC/ZAR @ 569,000",out_sell,in_buy_cdca06160220e9,-0.00322354,0.063,0,30779.595,0,1834.189368437025799848,259.280548337025799848,488565
FY2021,6c5bbedf,2021-01-29 11:28:49,"Sold 0.005272 BTC/ZAR @ 569,000",out_sell,in_buy_835f137f292993,-0.001,0.062,0,30290.72,0,568.998482549317115784,80.438482549317115784,488560
FY2021,6c5bbedf,2021-01-29 11:28:49,"Sold 0.005272 BTC/ZAR @ 569,000",out_sell,in_buy_9eef08cf74564f,-0.00104846,0.06095154,0,29480.970052132780082989878648,0,596.572149013657084368,89.454234341457914243478648,483678.8381742738589212
FY2021,bc32c67e,2021-01-29 13:40:50,"Sold 0.006692 BTC/ZAR @ 564,745",out_sell,in_buy_9eef08cf74564f,-0.006692,0.05425954,0,26244.191267070539419089208248,0,3779.27,542.4912149377593360993296,483678.8381742738589212
FY2021,bc32c67e,2021-01-29 13:40:50,Trading fee,out_fee_sell,in_buy_9eef08cf74564f,-0.000006,0.05425354,0,26241.289194041493775935681048,0,3.38,0.4779269709543568464728,483678.8381742738589212
FY2021,18611244,2021-01-29 14:59:19,"Sold 0.005317 BTC/ZAR @ 577,000",out_sell,in_buy_9eef08cf74564f,-0.00430354,0.04995,0,24159.75796680497925311394,0,2483.13529546736894273,401.604068230854419908258952,483678.8381742738589212
FY2021,18611244,2021-01-29 14:59:19,"Sold 0.005317 BTC/ZAR @ 577,000",out_sell,in_buy_4ca0005538800c,-0.00101346,0.04893654,0,23669.475093230769230770360074,0,584.76470453263105727,94.577490071092595731515074,483676.9230769230769231
FY2021,748f5f92,2021-01-29 15:49:58,"Sold 0.006908 BTC/ZAR @ 579,000",out_sell,in_buy_4ca0005538800c,-0.00093654,0.048,0,23216.4923076923076923088,0,542.256388853503136309,89.273603315041597847439926,483676.9230769230769231
FY2021,748f5f92,2021-01-29 15:49:58,"Sold 0.006908 BTC/ZAR @ 579,000",out_sell,in_buy_b00764154c1b43,-0.00597146,0.04202854,0,20125.043082538461538461861758,0,3457.473611146496863691,598.085924454189171383261758,478842.3076923076923077
FY2021,717c5c94,2021-01-29 21:31:31,"Bought 0.005 BTC/ZAR @ 532,000",in_buy,in_buy_7634e76c273ae4,0.005,0.04702854,2660,25019.18328,0,0,0,532000
FY2021,481cac38,2021-01-29 21:43:21,"Bought 0.005 BTC/ZAR @ 528,000",in_buy,in_buy_66585d5b8472d1,0.005,0.05202854,2640,27471.06912,0,0,0,528000
FY2021,ce521649,2021-01-29 21:43:56,"Bought 0.005 BTC/ZAR @ 525,100",in_buy,in_buy_2c1383019bb5cd,0.005,0.05702854,2625.5,29945.686354,0,0,0,525100
FY2021,3b6695ab,2021-01-30 05:32:44,"Bought 0.01 BTC/ZAR @ 521,000",in_buy,in_buy_91195a0e84885e,0.01,0.06702854,5210,34921.86934,0,0,0,521000
FY2021,f30a85c1,2021-01-30 05:51:01,"Bought 0.005 BTC/ZAR @ 516,000",in_buy,in_buy_15731e8116b791,0.005,0.07202854,2580,37166.72664,0,0,0,516000
FY2021,56d57b24,2021-01-31 17:50:57,"Bought 0.01 BTC/ZAR @ 511,000",in_buy,in_buy_1458aa31a42b5d,0.01,0.08202854,5110,41916.58394,0,0,0,511000
FY2021,7c5617f5,2021-01-31 20:01:06,"Bought 0.01 BTC/ZAR @ 506,000",in_buy,in_buy_599e00081c7270,0.01,0.09202854,5060,46566.44124,0,0,0,506000
FY2021,e1844d40,2021-02-01 11:00:19,"Sold 0.01 BTC/ZAR @ 535,900",out_sell,in_buy_b00764154c1b43,-0.00702854,0.085,0,40701.5961538461538461545,0,3766.594586,401.032272692307692307638242,478842.3076923076923077
FY2021,e1844d40,2021-02-01 11:00:19,"Sold 0.01 BTC/ZAR @ 535,900",out_sell,in_buy_a8b458833a4157,-0.00297146,0.08202854,0,38689.5811764,0,1592.405414,190.8865904,471660
FY2021,7085a65d,2021-02-01 11:07:16,"Sold 0.01 BTC/ZAR @ 541,000",out_sell,in_buy_a8b458833a4157,-0.01,0.07202854,0,33972.9811764,0,5410,693.4,471660
FY2021,e27b2135,2021-02-01 12:30:54,"Sold 0.01 BTC/ZAR @ 539,000",out_sell,in_buy_a8b458833a4157,-0.00202854,0.07,0,33016.2,0,1093.38306,136.6018836,471660
FY2021,e27b2135,2021-02-01 12:30:54,"Sold 0.01 BTC/ZAR @ 539,000",out_sell,in_buy_9cfabe64956261,-0.00797146,0.06202854,0,30569.02913988,0,4296.61694,368.10607988,492822
FY2021,d33303b9,2021-02-02 11:07:28,"Sold 0.004995 BTC/ZAR @ 543,523",out_sell,in_buy_9cfabe64956261,-0.00202854,0.06,0,29569.32,0,1102.555147267267228949,102.846007387267228949,492822
FY2021,d33303b9,2021-02-02 11:07:28,"Sold 0.004995 BTC/ZAR @ 543,523",out_sell,in_buy_28c8676e5c5d17,-0.00296646,0.05703354,0,27966.800997191386919889676098,0,1612.334852732732771051,157.710144427262662718676098,490357.0950916142838037
FY2021,d33303b9,2021-02-02 11:07:28,Trading fee,out_fee_sell,in_buy_28c8676e5c5d17,-0.000004,0.05702954,0,27964.839568811020462754461298,0,2.17,0.2085716196335428647852,490357.0950916142838037
FY2021,48aff812,2021-02-02 11:19:43,"Sold 0.009843 BTC/ZAR @ 549,997",out_sell,in_buy_28c8676e5c5d17,-0.00450654,0.052523,0,25755.0257054968570282217351,0,2478.583264736360641686,268.769401422197207153273802,490357.0950916142838037
FY2021,48aff812,2021-02-02 11:19:43,"Sold 0.009843 BTC/ZAR @ 549,997",out_sell,in_buy_06eb9d64dfda2d,-0.002523,0.05,0,24517.83590963139120095,0,1387.642310271258651858,150.472310271258651858063,490356.718192627824019
FY2021,48aff812,2021-02-02 11:19:43,"Sold 0.009843 BTC/ZAR @ 549,997",out_sell,in_buy_7634e76c273ae4,-0.00281346,0.04718654,0,25103.23928,0,1547.394424992380165094,50.633704992380165094,532000
FY2021,48aff812,2021-02-02 11:19:43,Trading fee,out_fee_sell,in_buy_7634e76c273ae4,-0.000009,0.04717754,0,25098.45128,0,4.94,0.152,532000
FY2021,251d245c,2021-02-02 11:28:10,"Sold 0.009991 BTC/ZAR @ 547,000",out_sell,in_buy_7634e76c273ae4,-0.00217754,0.045,0,23940,0,1191.112854348914224299,32.661574348914224299,532000
FY2021,251d245c,2021-02-02 11:28:10,"Sold 0.009991 BTC/ZAR @ 547,000",out_sell,in_buy_66585d5b8472d1,-0.005,0.04,0,21120,0,2734.996496847162197481,94.996496847162197481,528000
FY2021,251d245c,2021-02-02 11:28:10,"Sold 0.009991 BTC/ZAR @ 547,000",out_sell,in_buy_2c1383019bb5cd,-0.00281346,0.03718654,0,19526.652154,0,1538.96064880392357822,61.61280280392357822,525100
FY2021,251d245c,2021-02-02 11:28:10,Trading fee,out_fee_sell,in_buy_2c1383019bb5cd,-0.000009,0.03717754,0,19521.926254,0,4.92,0.1941,525100
FY2021,8be2074e,2021-02-03 02:26:52,"Sold 0.00841 BTC/ZAR @ 554,900",out_sell,in_buy_2c1383019bb5cd,-0.00217754,0.035,0,18378.5,0,1208.3146156956006088,64.8883616956006088,525100
FY2021,8be2074e,2021-02-03 02:26:52,"Sold 0.00841 BTC/ZAR @ 554,900",out_sell,in_buy_91195a0e84885e,-0.00623246,0.02876754,0,14987.88834,0,3458.3853843043993912,211.2737243043993912,521000
FY2021,781d79c9,2021-02-04 02:00:36,"Sold 0.015001 BTC/ZAR @ 577,000",out_sell,in_buy_91195a0e84885e,-0.00376754,0.025,0,13025,0,2173.868821931870830536,210.980481931870830536,521000
FY2021,781d79c9,2021-02-04 02:00:36,"Sold 0.015001 BTC/ZAR @ 577,000",out_sell,in_buy_15731e8116b791,-0.005,0.02,0,10320,0,2884.997666822211560466,304.997666822211560466,516000
FY2021,781d79c9,2021-02-04 02:00:36,"Sold 0.015001 BTC/ZAR @ 577,000",out_sell,in_buy_1458aa31a42b5d,-0.00623346,0.01376654,0,7034.70194,0,3596.703511245916743441,411.405451245916743441,511000
FY2021,e8826fd7,2021-02-04 08:20:04,"Sold 0.006118 BTC/ZAR @ 584,000",out_sell,in_buy_1458aa31a42b5d,-0.00376654,0.01,0,5110,0,2199.658128702190135848,274.956188702190135848,511000
FY2021,e8826fd7,2021-02-04 08:20:04,"Sold 0.006118 BTC/ZAR @ 584,000",out_sell,in_buy_599e00081c7270,-0.00235146,0.00764854,0,3870.16124,0,1373.251871297809864152,183.413111297809864152,506000
FY2021,7c3b478c,2021-02-04 08:44:04,"Sold 0.00764 BTC/ZAR @ 589,000",out_sell,in_buy_599e00081c7270,-0.00764,0.00000854,0,4.32124,0,4499.96,634.12,506000
FY2021,d0d10841,2021-02-09 08:32:20,"Bought 0.01 BTC/ZAR @ 720,102",in_buy,in_buy_3059768b7ba5ee,0.01,0.01000854,7201.02,7207.16967108,0,0,0,720102
FY2021,d0d10841,2021-02-09 08:32:20,Trading fee,out_fee_buy,in_buy_599e00081c7270,-0.00000854,0.01,0,5060,0,6.15734,1.8361,506000
FY2021,d0d10841,2021-02-09 08:32:20,Trading fee,out_fee_buy,in_buy_3059768b7ba5ee,-0.00000146,0.00999854,0,7199.96865108,0,1.05266,0.00131108,720102
FY2021,febf2e49,2021-02-09 08:34:57,"Sold 0.006 BTC/ZAR @ 718,014",out_sell,in_buy_3059768b7ba5ee,-0.006,0.00399854,0,2879.35665108,0,4308.08,-12.532,720102
FY2021,1e9f75db,2021-02-09 08:34:57,"Sold 0.0015 BTC/ZAR @ 718,019",out_sell,in_buy_3059768b7ba5ee,-0.0015,0.00249854,0,1799.20365108,0,1077.02,-3.133,720102
FY2021,febf2e49,2021-02-09 08:34:57,Trading fee,out_fee_sell,in_buy_3059768b7ba5ee,-0.000006,0.00249254,0,1794.88303908,0,4.31,-0.010612,720102
FY2021,1e9f75db,2021-02-09 08:34:57,Trading fee,out_fee_sell,in_buy_3059768b7ba5ee,-0.000001,0.00249154,0,1794.16293708,0,0.71,-0.010102,720102
FY2021,b6da1a03,2021-02-09 08:34:57,"Sold 0.002488 BTC/ZAR @ 718,003",out_sell,in_buy_3059768b7ba5ee,-0.002488,0.00000354,0,2.54916108,0,1786.39,-5.223776,720102
FY2021,b6da1a03,2021-02-09 08:34:57,Trading fee,out_fee_sell,in_buy_3059768b7ba5ee,-0.000002,0.00000154,0,1.10895708,0,1.43,-0.010204,720102
