Transactions for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-03-09 02:26:24,LTC,"Sold 0.4877 LTC/ZAR @ 3,045",S098,f856c0cc,-0.20690000,3474.96,718.97,630.01,-88.96,0.00
2021-03-09 02:26:24,LTC,"Sold 0.4877 LTC/ZAR @ 3,045",S098,54c67bcb,-0.08080000,3475.00,280.78,246.03,-34.75,0.00
2021-03-09 02:26:24,LTC,"Sold 0.4877 LTC/ZAR @ 3,045",S098,b813c4ce,-0.17153457,3439.99,590.08,522.32,-67.76,0.00
2021-03-09 02:27:00,LTC,"Sold 0.0123 LTC/ZAR @ 3,045",S099,b813c4ce,-0.01230000,3439.99,42.31,37.45,-4.86,0.00
2021-03-09 03:21:18,LTC,"Sold 0.50 LTC/ZAR @ 3,095",S100,b813c4ce,-0.10676543,3439.99,367.27,330.44,-36.83,0.00
2021-03-09 03:21:18,LTC,"Sold 0.50 LTC/ZAR @ 3,095",S100,f712f2c7,-0.29360000,3404.97,999.70,908.69,-91.01,0.00
2021-03-09 03:21:18,LTC,"Sold 0.50 LTC/ZAR @ 3,095",S100,b551c2f9,-0.09963457,3374.98,336.26,308.37,-27.90,0.00
2021-03-09 05:53:20,XBT,"Sold 0.003 BTC/ZAR @ 848,550",S101,bede0364,-0.00092954,685100.00,636.83,788.76,151.93,0.00
2021-03-09 05:53:20,XBT,"Sold 0.003 BTC/ZAR @ 848,550",S101,e96a293e,-0.00207046,678100.00,1403.98,1756.89,352.91,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S102,01bdd2de,-0.02482366,27399.99,680.17,714.92,34.75,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S102,ad45188b,-0.03724100,26851.86,999.99,1072.54,72.55,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S102,08aee054,-0.03800100,26314.83,999.99,1094.43,94.44,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S102,7179c336,-0.00380634,26029.88,99.08,109.62,10.54,0.00
2021-03-09 06:00:46,LTC,"Sold 0.4674 LTC/ZAR @ 3,145",S103,b551c2f9,-0.19656543,3374.98,663.41,618.20,-45.21,0.00
2021-03-09 06:00:46,LTC,"Sold 0.4674 LTC/ZAR @ 3,145",S103,a340c47b,-0.17990000,3279.99,590.07,565.78,-24.29,0.00
2021-03-09 06:00:46,LTC,"Sold 0.4674 LTC/ZAR @ 3,145",S103,c3a32c35,-0.09093457,3278.96,298.17,285.99,-12.18,0.00
2021-03-09 06:01:34,LTC,"Sold 0.1337 LTC/ZAR @ 3,145",S104,c3a32c35,-0.03406543,3278.96,111.70,107.13,-4.57,0.00
2021-03-09 06:01:34,LTC,"Sold 0.1337 LTC/ZAR @ 3,145",S104,118eb453,-0.09963457,3214.98,320.32,313.35,-6.98,0.00
2021-03-10 12:34:13,XBT,"Sold 0.003 BTC/ZAR @ 865,000",S105,e96a293e,-0.00292954,678100.00,1986.52,2534.05,547.53,0.00
2021-03-10 12:34:13,XBT,"Sold 0.003 BTC/ZAR @ 865,000",S105,cd7ece9f,-0.00007046,671000.00,47.28,60.95,13.67,0.00
2021-03-11 21:09:05,XBT,"Sold 0.002 BTC/ZAR @ 880,087",S106,cd7ece9f,-0.00200000,671000.00,1342.00,1760.17,418.17,0.00
2021-03-11 21:16:25,XBT,"Sold 0.003 BTC/ZAR @ 879,666",S107,cd7ece9f,-0.00292954,671000.00,1965.72,2577.01,611.29,0.00
2021-03-11 21:16:25,XBT,"Sold 0.003 BTC/ZAR @ 879,666",S107,1e2d9f87,-0.00007046,840520.00,59.22,61.98,2.76,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S108,1e2d9f87,-0.00042954,840520.00,361.04,378.85,17.82,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S108,c18ce7d3,-0.00050000,840520.00,420.26,441.00,20.74,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S108,1bfd6532,-0.00018900,840529.10,158.86,166.70,7.84,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S108,d67b6f91,-0.00117600,849906.46,999.49,1037.23,37.74,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S108,7026b4da,-0.00070546,836794.98,590.33,622.22,31.89,0.00
2021-03-12 04:01:04,LTC,"Sold 0.50 LTC/ZAR @ 3,207",S109,118eb453,-0.21136543,3214.98,679.54,677.85,-1.69,0.00
2021-03-12 04:01:04,LTC,"Sold 0.50 LTC/ZAR @ 3,207",S109,69664138,-0.28863457,3154.97,910.63,925.65,15.02,0.00
2021-03-12 08:24:02,LTC,"Sold 0.40 LTC/ZAR @ 3,239",S110,69664138,-0.02826543,3154.97,89.18,91.55,2.38,0.00
2021-03-12 08:24:02,LTC,"Sold 0.40 LTC/ZAR @ 3,239",S110,108419e6,-0.32360000,3089.99,999.92,1048.14,48.22,0.00
2021-03-12 08:24:02,LTC,"Sold 0.40 LTC/ZAR @ 3,239",S110,f638614c,-0.04813457,2894.98,139.35,155.91,16.56,0.00
2021-03-12 08:54:31,LTC,"Sold 0.40 LTC/ZAR @ 3,281",S111,f638614c,-0.29666543,2894.98,858.84,973.36,114.52,0.00
2021-03-12 08:54:31,LTC,"Sold 0.40 LTC/ZAR @ 3,281",S111,5944bf5f,-0.10333457,2841.94,293.67,339.04,45.37,0.00
2021-03-12 20:53:39,LTC,"Sold 0.50 LTC/ZAR @ 3,336",S112,5944bf5f,-0.05856543,2841.94,166.44,195.37,28.93,0.00
2021-03-12 20:53:39,LTC,"Sold 0.50 LTC/ZAR @ 3,336",S112,5428c1e5,-0.18990000,2841.97,539.69,633.51,93.82,0.00
2021-03-12 20:53:39,LTC,"Sold 0.50 LTC/ZAR @ 3,336",S112,fe5e0ead,-0.25153457,2784.99,700.52,839.12,138.60,0.00
2021-03-12 21:29:44,LTC,"Sold 0.40 LTC/ZAR @ 3,370",S113,fe5e0ead,-0.10746543,2784.99,299.29,362.16,62.87,0.00
2021-03-12 21:29:44,LTC,"Sold 0.40 LTC/ZAR @ 3,370",S113,43afda95,-0.29253457,2729.98,798.61,985.84,187.23,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S114,43afda95,-0.07376543,2729.98,201.38,252.28,50.90,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S114,057beac3,-0.18480000,2704.98,499.88,632.02,132.14,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S114,ead438ff,-0.01020000,2674.51,27.28,34.88,7.60,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S114,01b69607,-0.13123457,2675.00,351.05,448.82,97.77,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S115,7026b4da,-0.00048954,836794.98,409.64,440.10,30.45,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S115,c8b5680f,-0.00120600,828996.68,999.77,1084.19,84.42,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S115,450b4d6b,-0.00121800,820993.43,999.97,1094.98,95.01,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S115,c4865965,-0.00008646,800997.60,69.25,77.73,8.47,0.00
2021-03-13 11:22:24,LTC,"Sold 0.50 LTC/ZAR @ 3,414",S116,01b69607,-0.23236543,2675.00,621.58,793.30,171.72,0.00
2021-03-13 11:22:24,LTC,"Sold 0.50 LTC/ZAR @ 3,414",S116,2d556e0f,-0.26763457,2621.00,701.47,913.70,212.24,0.00
2021-03-13 20:57:42,XBT,"Sold 0.003 BTC/ZAR @ 921,499",S117,c4865965,-0.00240954,800997.60,1930.04,2220.38,290.35,0.00
2021-03-13 20:57:42,XBT,"Sold 0.003 BTC/ZAR @ 921,499",S117,18bfe851,-0.00059046,791996.83,467.64,544.11,76.46,0.00
2021-03-17 07:01:20,LTC,"Sold 0.50 LTC/ZAR @ 3,155",S118,2d556e0f,-0.11386543,2621.00,298.44,359.25,60.80,0.00
2021-03-17 07:01:20,LTC,"Sold 0.50 LTC/ZAR @ 3,155",S118,a47d91f4,-0.38613457,2567.98,991.58,1218.25,226.67,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S119,18bfe851,-0.00067154,791996.83,531.86,590.40,58.54,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S119,303bc9a5,-0.00132400,755128.40,999.79,1164.03,164.24,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S119,fe3929c3,-0.00130500,766000.00,999.63,1147.32,147.69,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S119,54a9cccb,-0.00133100,750999.25,999.58,1170.18,170.60,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S119,00af6cd7,-0.00036846,742996.28,273.76,323.94,50.18,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S120,00af6cd7,-0.00097654,742996.28,725.57,868.14,142.58,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S120,f5d6f54f,-0.00135300,738994.83,999.86,1202.82,202.96,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S120,738903f5,-0.00135500,737992.62,999.98,1204.60,204.62,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S120,481c1786,-0.00131546,722000.00,949.76,1169.44,219.68,0.00
2021-03-18 02:31:12,ETH,"Sold 0.10 ETH/ZAR @ 27,810",S121,7179c336,-0.03461066,26029.88,900.91,962.52,61.61,0.00
2021-03-18 02:31:12,ETH,"Sold 0.10 ETH/ZAR @ 27,810",S121,1fcb23ee,-0.06538934,24005.00,1569.67,1818.48,248.81,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S122,481c1786,-0.00006954,722000.00,50.21,60.99,10.78,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S122,c0f9beaa,-0.00141400,706994.34,999.69,1240.08,240.39,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S122,f91c0fb9,-0.00143800,695000.00,999.41,1261.13,261.72,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S122,cf9d56b4,-0.00145500,686996.56,999.58,1276.04,276.46,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S122,63c804f8,-0.00062346,680994.55,424.57,546.77,122.20,0.00
2021-03-18 15:42:55,XBT,"Sold 0.000315 BTC/ZAR @ 887,000",S123,63c804f8,-0.00031500,680994.55,214.51,279.40,64.89,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S124,63c804f8,-0.00052954,680994.55,360.61,469.70,109.09,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S124,9fde97ed,-0.00146000,684479.45,999.34,1295.02,295.68,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S124,5c3d8a02,-0.00269546,884200.00,2383.33,2390.87,7.54,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S125,5c3d8a02,-0.00030454,884200.00,269.27,269.98,0.71,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S125,ba89eb40,-0.00400000,863000.00,3452.00,3546.12,94.12,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S125,49c46d4a,-0.00119546,844000.00,1008.97,1059.81,50.84,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0005 BTC/ZAR @ 886,713",S126,49c46d4a,-0.00050000,844000.00,422.00,443.35,21.35,0.00
2021-03-19 05:59:16,LTC,"Sold 0.1469 LTC/ZAR @ 3,063",S127,a47d91f4,-0.00326543,2567.98,8.39,10.00,1.62,0.00
2021-03-19 05:59:16,LTC,"Sold 0.1469 LTC/ZAR @ 3,063",S127,4030ca01,-0.14363457,2515.98,361.38,439.95,78.57,0.00
2021-03-19 05:59:30,LTC,"Sold 0.158 LTC/ZAR @ 3,063",S128,4030ca01,-0.15800000,2515.98,397.52,483.95,86.43,0.00
2021-03-19 06:00:28,LTC,"Sold 0.6105 LTC/ZAR @ 3,063",S129,4030ca01,-0.09576543,2515.98,240.94,293.33,52.39,0.00
2021-03-19 06:00:28,LTC,"Sold 0.6105 LTC/ZAR @ 3,063",S129,63a2caed,-0.50000000,2982.00,1491.00,1531.50,40.50,0.00
2021-03-19 06:00:28,LTC,"Sold 0.6105 LTC/ZAR @ 3,063",S129,3c0b9d54,-0.01473457,3149.00,46.40,45.13,-1.27,0.00
2021-03-19 06:00:29,XBT,"Sold 0.007 BTC/ZAR @ 885,000",S130,49c46d4a,-0.00330454,844000.00,2789.03,2924.52,135.49,0.00
2021-03-19 06:00:29,XBT,"Sold 0.007 BTC/ZAR @ 885,000",S130,ac9cd27f,-0.00369546,862000.00,3185.49,3270.48,85.00,0.00
2021-03-19 06:17:48,LTC,"Sold 0.0846 LTC/ZAR @ 3,063",S131,3c0b9d54,-0.08460000,3149.00,266.41,259.12,-7.29,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00332 BTC/ZAR @ 879,510",S132,ac9cd27f,-0.00130454,862000.00,1124.51,1147.35,22.84,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00332 BTC/ZAR @ 879,510",S132,ba3528ca,-0.00201546,852000.00,1717.17,1772.62,55.44,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00168 BTC/ZAR @ 879,508",S133,ba3528ca,-0.00168000,852000.00,1431.36,1477.57,46.21,0.00
2021-03-19 12:04:55,XBT,"Sold 0.007 BTC/ZAR @ 884,000",S134,ba3528ca,-0.00130454,852000.00,1111.47,1153.21,41.75,0.00
2021-03-19 12:04:55,XBT,"Sold 0.007 BTC/ZAR @ 884,000",S134,3e5a4352,-0.00569546,851000.00,4846.84,5034.79,187.95,0.00
2021-03-20 04:07:48,ETH,"Sold 0.20 ETH/ZAR @ 27,506",S135,1fcb23ee,-0.03461066,24005.00,830.83,952.00,121.17,0.00
2021-03-20 04:07:48,ETH,"Sold 0.20 ETH/ZAR @ 27,506",S135,99361d0a,-0.10000000,23600.00,2360.00,2750.60,390.60,0.00
2021-03-20 04:07:48,ETH,"Sold 0.20 ETH/ZAR @ 27,506",S135,308e3006,-0.06538934,23200.00,1517.03,1798.60,281.57,0.00
2021-03-20 07:12:44,XBT,"Sold 0.000364 BTC/ZAR @ 877,560",S136,3e5a4352,-0.00030454,851000.00,259.16,267.25,8.09,0.00
2021-03-20 07:12:44,XBT,"Sold 0.000364 BTC/ZAR @ 877,560",S136,3bee711e,-0.00005946,842000.00,50.07,52.18,2.11,0.00
2021-03-20 07:12:47,XBT,"Sold 0.002849 BTC/ZAR @ 877,560",S137,3bee711e,-0.00284900,842000.00,2398.86,2500.16,101.30,0.00
2021-03-20 07:12:48,XBT,"Sold 0.003787 BTC/ZAR @ 877,560",S138,3bee711e,-0.00209154,842000.00,1761.08,1835.45,74.37,0.00
2021-03-20 07:12:48,XBT,"Sold 0.003787 BTC/ZAR @ 877,560",S138,a990fe79,-0.00169546,860000.00,1458.10,1487.86,29.77,0.00
2021-03-20 07:32:10,XRP,Sold 267.00 XRP/ZAR @ 7.22,S139,b2970fe4,-26.00000000,8.19,212.94,187.72,-25.22,0.00
2021-03-20 07:32:10,XRP,Sold 267.00 XRP/ZAR @ 7.22,S139,29935c61,-123.00000000,8.09,995.07,888.06,-107.01,0.00
2021-03-20 07:32:10,XRP,Sold 267.00 XRP/ZAR @ 7.22,S139,876ae495,-118.00000000,8.01,945.18,851.96,-93.22,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S140,876ae495,-6.00000000,8.01,48.06,43.32,-4.74,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S140,061ba263,-114.00000000,7.91,901.74,823.08,-78.66,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S140,0be69527,-12.00000000,7.91,94.92,86.64,-8.28,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S140,0a6d68d7,-123.00000000,8.11,997.53,888.06,-109.47,0.00
2021-03-20 07:32:33,XRP,Sold 333.00 XRP/ZAR @ 7.22,S140,35e98343,-78.00000000,7.81,609.18,563.16,-46.02,0.00
2021-03-20 11:12:02,XRP,Sold 300.00 XRP/ZAR @ 7.29,S141,35e98343,-50.00000000,7.81,390.50,364.50,-26.00,0.00
2021-03-20 11:12:02,XRP,Sold 300.00 XRP/ZAR @ 7.29,S141,ae26b7e7,-129.00000000,7.75,999.75,940.41,-59.34,0.00
2021-03-20 11:12:02,XRP,Sold 300.00 XRP/ZAR @ 7.29,S141,3a6dc189,-121.00000000,7.65,925.65,882.09,-43.56,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S142,3a6dc189,-9.00000000,7.65,68.85,65.88,-2.97,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S142,1f959b79,-12.00000000,7.55,90.60,87.84,-2.76,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S142,bbcc07e2,-120.00000000,7.55,906.00,878.40,-27.60,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S142,710d8021,-134.00000000,7.45,998.30,980.88,-17.42,0.00
2021-03-20 11:12:11,XRP,Sold 300.00 XRP/ZAR @ 7.32,S142,5eaa36d3,-25.00000000,7.25,181.25,183.00,1.75,0.00
2021-03-20 16:21:05,XRP,Sold 196.00 XRP/ZAR @ 7.40,S143,5eaa36d3,-112.00000000,7.25,812.00,828.80,16.80,0.00
2021-03-20 16:21:05,XRP,Sold 196.00 XRP/ZAR @ 7.40,S143,3a5d68b1,-84.00000000,7.05,592.20,621.60,29.40,0.00
2021-03-20 16:22:24,XRP,Sold 2.00 XRP/ZAR @ 7.44,S144,3a5d68b1,-2.00000000,7.05,14.10,14.88,0.78,0.00
2021-03-20 16:22:24,XRP,Sold 74.00 XRP/ZAR @ 7.42,S145,3a5d68b1,-55.00000000,7.05,387.75,408.10,20.35,0.00
2021-03-20 16:22:24,XRP,Sold 74.00 XRP/ZAR @ 7.42,S145,9e2ffbaf,-19.00000000,6.90,131.10,140.98,9.88,0.00
2021-03-20 16:22:29,XRP,Sold 24.00 XRP/ZAR @ 7.42,S146,9e2ffbaf,-24.00000000,6.90,165.60,178.08,12.48,0.00
2021-03-20 16:23:37,XRP,Sold 100.00 XRP/ZAR @ 7.46,S147,9e2ffbaf,-100.00000000,6.90,690.00,746.00,56.00,0.00
2021-03-20 16:24:26,XRP,Sold 300.00 XRP/ZAR @ 7.44,S148,9e2ffbaf,-1.00000000,6.90,6.90,7.44,0.54,0.00
2021-03-20 16:24:26,XRP,Sold 300.00 XRP/ZAR @ 7.44,S148,bc774af1,-147.00000000,6.78,996.66,1093.68,97.02,0.00
2021-03-20 16:24:26,XRP,Sold 300.00 XRP/ZAR @ 7.44,S148,9fc50866,-150.00000000,6.64,996.00,1116.00,120.00,0.00
