Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Balance Units,Balance Value (ZAR)
2022,SFD,2021-05-09 21:46:31,"Sold 0.003 BTC/ZAR @ 851,000",Sell,0d7f01ae,-0.00034889,865000.00,301.79,296.91,-4.88,0.10256000,84670.53
2022,SFD,2021-05-09 21:46:31,"Sold 0.003 BTC/ZAR @ 851,000",Sell,d3e5d52c,-0.00265111,856000.00,2269.35,2256.09,-13.26,0.09990889,82401.18
2022,SFE,2021-05-10 04:06:08,"Sold 0.002 BTC/ZAR @ 867,000",Sell,d3e5d52c,-0.00200000,856000.00,1712.00,1734.00,22.00,0.09790889,80689.18
2022,BFD,2021-05-10 14:51:53,"Bought 0.002359 BTC/ZAR @ 841,000",Buy,083bd72b,0.00235900,840996.18,1983.91,0.00,0.00,0.10026789,82673.09
2022,BFE,2021-05-10 14:51:54,"Bought 0.000641 BTC/ZAR @ 841,000",Buy,3ccfdaee,0.00064100,840998.44,539.08,0.00,0.00,0.10090889,83212.17
2022,BFF,2021-05-10 18:31:46,"Bought 0.001501 BTC/ZAR @ 831,000",Buy,ccd5b548,0.00150100,830999.33,1247.33,0.00,0.00,0.10240989,84459.50
2022,BFG,2021-05-10 18:31:52,"Bought 0.001499 BTC/ZAR @ 831,000",Buy,82932e85,0.00149900,830994.00,1245.66,0.00,0.00,0.10390889,85705.16
2022,BFH,2021-05-10 20:03:09,"Bought 0.003 BTC/ZAR @ 821,000",Buy,95645df3,0.00300000,821000.00,2463.00,0.00,0.00,0.10690889,88168.16
2022,SFF,2021-05-12 03:43:35,"Sold 0.003 BTC/ZAR @ 841,000",Sell,d3e5d52c,-0.00300000,856000.00,2568.00,2523.00,-45.00,0.10390889,85600.16
2022,BFI,2021-05-12 18:18:47,"Bought 0.005 BTC/ZAR @ 801,000",Buy,289827c5,0.00500000,801000.00,4005.00,0.00,0.00,0.10890889,89605.16
2022,BFJ,2021-05-12 22:39:59,"Bought 0.003 BTC/ZAR @ 766,000",Buy,7e50eafa,0.00300000,766000.00,2298.00,0.00,0.00,0.11190889,91903.16
2022,BFK,2021-05-12 23:38:53,"Bought 0.002 BTC/ZAR @ 751,000",Buy,75bec86e,0.00200000,751000.00,1502.00,0.00,0.00,0.11390889,93405.16
2022,BFL,2021-05-12 23:57:28,"Bought 0.003 BTC/ZAR @ 741,000",Buy,90e637ff,0.00300000,741000.00,2223.00,0.00,0.00,0.11690889,95628.16
2022,BFM,2021-05-12 23:58:51,"Bought 0.003103 BTC/ZAR @ 731,000",Buy,2449974b,0.00310300,730999.03,2268.29,0.00,0.00,0.12001189,97896.45
2022,BFN,2021-05-12 23:58:53,"Bought 0.000897 BTC/ZAR @ 731,000",Buy,7fdb3aab,0.00089700,730992.20,655.70,0.00,0.00,0.12090889,98552.15
2022,BFO,2021-05-12 23:59:09,"Bought 0.005 BTC/ZAR @ 721,000",Buy,dca741a2,0.00500000,721000.00,3605.00,0.00,0.00,0.12590889,102157.15
2022,BFP,2021-05-13 18:38:04,"Bought 0.003 BTC/ZAR @ 683,000",Buy,30d05177,0.00300000,683000.00,2049.00,0.00,0.00,0.12890889,104206.15
2022,BFQ,2021-05-16 19:54:44,"Bought 0.002 BTC/ZAR @ 663,000",Buy,9ec0051d,0.00200000,663000.00,1326.00,0.00,0.00,0.13090889,105532.15
2022,SFG,2021-05-17 05:56:50,Bought 0.20 BCH/BTC @ 0.02406,Sell,d3e5d52c,-0.00234889,856000.00,2010.65,1475.73,-534.92,0.12856000,103521.50
2022,SFG,2021-05-17 05:56:50,Bought 0.20 BCH/BTC @ 0.02406,Sell,cad9dfeb,-0.00246311,851000.00,2096.11,1547.49,-548.61,0.12609689,101425.39
2022,SFH,2021-05-17 06:26:13,Bought 0.05 BCH/BTC @ 0.024356,Sell,cad9dfeb,-0.00121780,851000.00,1036.35,808.89,-227.46,0.12487909,100389.05
2022,SFI,2021-05-17 06:26:13,Bought 0.09 BCH/BTC @ 0.024357,Sell,cad9dfeb,-0.00219213,851000.00,1865.50,1456.00,-409.50,0.12268696,98523.54
2022,SFJ,2021-05-17 06:26:14,Bought 0.05 BCH/BTC @ 0.024366,Sell,cad9dfeb,-0.00121830,851000.00,1036.77,808.89,-227.89,0.12146866,97486.77
2022,SFK,2021-05-17 06:26:15,Bought 0.01 BCH/BTC @ 0.024366,Sell,cad9dfeb,-0.00024366,851000.00,207.35,161.78,-45.58,0.12122500,97279.42
2022,SFL,2021-05-17 15:32:46,Bought 0.20 BCH/BTC @ 0.023961,Sell,cad9dfeb,-0.00266500,851000.00,2267.92,1741.27,-526.65,0.11856000,95011.50
2022,SFL,2021-05-17 15:32:46,Bought 0.20 BCH/BTC @ 0.023961,Sell,974f0b5f,-0.00106000,942952.83,999.53,692.59,-306.94,0.11750000,94011.97
2022,SFL,2021-05-17 15:32:46,Bought 0.20 BCH/BTC @ 0.023961,Sell,70cf534b,-0.00106720,882000.00,941.27,697.29,-243.98,0.11643280,93070.70
2022,BFR,2021-05-18 18:36:23,"Bought 0.002 BTC/ZAR @ 623,471",Buy,414ff0c3,0.00200000,623470.00,1246.94,0.00,0.00,0.11843280,94317.64
2022,SFM,2021-05-18 19:33:03,"Sold 0.002 BTC/ZAR @ 622,066",Sell,70cf534b,-0.00143280,882000.00,1263.73,891.29,-372.43,0.11700000,93053.91
2022,SFM,2021-05-18 19:33:03,"Sold 0.002 BTC/ZAR @ 622,066",Sell,f181fa75,-0.00056720,872000.00,494.60,352.84,-141.76,0.11643280,92559.31
2022,SFN,2021-05-18 19:33:03,Trading fee,Sell,f181fa75,-0.00000200,872000.00,1.74,1.24,-0.50,0.11643080,92557.57
2022,BFS,2021-05-19 01:17:05,"Bought 0.002 BTC/ZAR @ 615,000",Buy,46bb154d,0.00200000,615000.00,1230.00,0.00,0.00,0.11843080,93787.57
2022,BFT,2021-05-19 04:07:33,"Bought 0.002 BTC/ZAR @ 590,880",Buy,f0c2ef59,0.00200000,590880.00,1181.76,0.00,0.00,0.12043080,94969.33
2022,SFO,2021-05-19 04:07:33,Trading fee,Sell,f181fa75,-0.00000200,872000.00,1.74,1.18,-0.56,0.12042880,94967.58
2022,BFU,2021-05-19 04:24:55,"Bought 0.002 BTC/ZAR @ 580,000",Buy,efdb0180,0.00200000,580000.00,1160.00,0.00,0.00,0.12242880,96127.58
2022,BFV,2021-05-19 04:26:49,"Bought 0.002 BTC/ZAR @ 562,000",Buy,b87a97b6,0.00200000,562000.00,1124.00,0.00,0.00,0.12442880,97251.58
2022,SFP,2021-05-19 04:58:11,Bought 0.49 BCH/BTC @ 0.023858,Sell,f181fa75,-0.00442880,872000.00,3861.91,2468.47,-1393.45,0.12000000,93389.67
2022,SFP,2021-05-19 04:58:11,Bought 0.49 BCH/BTC @ 0.023858,Sell,4f937382,-0.00500000,846000.00,4230.00,2786.83,-1443.17,0.11500000,89159.67
2022,SFP,2021-05-19 04:58:11,Bought 0.49 BCH/BTC @ 0.023858,Sell,6017fee5,-0.00226162,837000.00,1892.98,1260.55,-632.42,0.11273838,87266.69
2022,SFQ,2021-05-19 04:58:11,Bought 0.01 BCH/BTC @ 0.023858,Sell,6017fee5,-0.00023858,837000.00,199.69,132.98,-66.71,0.11249980,87067.00
2022,BFW,2021-05-19 11:30:44,"Bought 0.002 BTC/ZAR @ 545,000",Buy,e37e995b,0.00200000,545000.00,1090.00,0.00,0.00,0.11449980,88157.00
2022,SFR,2021-05-19 11:30:51,Bought 0.04 BCH/BTC @ 0.0225,Sell,6017fee5,-0.00090000,837000.00,753.30,497.20,-256.10,0.11359980,87403.70
2022,BFX,2021-05-19 11:32:40,"Bought 0.002 BTC/ZAR @ 528,000",Buy,141947d5,0.00200000,528000.00,1056.00,0.00,0.00,0.11559980,88459.70
2022,BFY,2021-05-19 13:03:14,"Bought 0.01 BTC/ZAR @ 474,299",Buy,9cc48940,0.01000000,474299.00,4742.99,0.00,0.00,0.12559980,93202.69
2022,SFS,2021-05-19 13:03:14,Trading fee,Sell,6017fee5,-0.00001000,837000.00,8.37,4.88,-3.49,0.12558980,93194.32
2022,SFT,2021-06-14 12:23:15,"Sold 0.005 BTC/ZAR @ 554,404",Sell,6017fee5,-0.00158980,837000.00,1330.66,881.39,-449.27,0.12400000,91863.66
2022,SFT,2021-06-14 12:23:15,"Sold 0.005 BTC/ZAR @ 554,404",Sell,e6f53d85,-0.00341020,831004.00,2833.89,1890.63,-943.26,0.12058980,89029.77
2022,SFU,2021-06-14 12:23:15,Trading fee,Sell,e6f53d85,-0.00000500,831004.00,4.16,2.77,-1.39,0.12058480,89025.62
2022,SFV,2021-06-14 13:02:19,"Sold 0.005 BTC/ZAR @ 562,000",Sell,e6f53d85,-0.00158480,831004.00,1316.98,890.66,-426.32,0.11900000,87708.64
2022,SFV,2021-06-14 13:02:19,"Sold 0.005 BTC/ZAR @ 562,000",Sell,40a0b830,-0.00341520,824000.00,2814.12,1919.34,-894.78,0.11558480,84894.52
2022,SFW,2021-06-14 22:05:21,"Sold 0.005 BTC/ZAR @ 572,000",Sell,40a0b830,-0.00158480,824000.00,1305.88,906.51,-399.37,0.11400000,83588.64
2022,SFW,2021-06-14 22:05:21,"Sold 0.005 BTC/ZAR @ 572,000",Sell,7684bb57,-0.00341520,816000.00,2786.80,1953.49,-833.31,0.11058480,80801.84
2022,SFX,2021-06-15 00:21:58,"Sold 0.005 BTC/ZAR @ 578,000",Sell,7684bb57,-0.00500000,816000.00,4080.00,2890.00,-1190.00,0.10558480,76721.84
2022,BFZ,2021-06-18 18:54:21,"Bought 0.005334 BTC/ZAR @ 521,139",Buy,36c7bad4,0.00533400,521137.98,2779.75,0.00,0.00,0.11091880,79501.59
2022,SFY,2021-06-29 06:58:07,"Sold 0.005 BTC/ZAR @ 517,000",Sell,7684bb57,-0.00158480,816000.00,1293.20,819.34,-473.86,0.10933400,78208.39
2022,SFY,2021-06-29 06:58:07,"Sold 0.005 BTC/ZAR @ 517,000",Sell,161a3ba0,-0.00341520,808000.00,2759.48,1765.66,-993.82,0.10591880,75448.91
2022,SFZ,2021-06-29 06:58:07,Trading fee,Sell,161a3ba0,-0.00000500,808000.00,4.04,2.58,-1.46,0.10591380,75444.87
2022,SGA,2021-06-29 06:58:16,"Sold 0.002294 BTC/ZAR @ 517,164",Sell,161a3ba0,-0.00157980,808000.00,1276.48,817.01,-459.47,0.10433400,74168.39
2022,SGA,2021-06-29 06:58:16,"Sold 0.002294 BTC/ZAR @ 517,164",Sell,747ef879,-0.00071420,800997.60,572.07,369.36,-202.72,0.10361980,73596.32
2022,SGB,2021-06-29 06:58:17,"Sold 0.001354 BTC/ZAR @ 517,164",Sell,747ef879,-0.00094980,800997.60,760.79,491.20,-269.59,0.10267000,72835.53
2022,SGB,2021-06-29 06:58:17,"Sold 0.001354 BTC/ZAR @ 517,164",Sell,16a2372e,-0.00040420,800999.28,323.76,209.04,-114.73,0.10226580,72511.77
2022,SGC,2021-06-29 06:58:18,"Sold 0.001336 BTC/ZAR @ 517,164",Sell,16a2372e,-0.00133600,800999.28,1070.14,690.93,-379.21,0.10092980,71441.63
2022,SGD,2021-06-29 06:58:18,"Sold 0.000016 BTC/ZAR @ 517,164",Sell,16a2372e,-0.00001600,800999.28,12.82,8.27,-4.55,0.10091380,71428.82
2022,SGE,2021-06-29 12:31:10,"Sold 0.004 BTC/ZAR @ 529,000",Sell,16a2372e,-0.00400000,800999.28,3204.00,2116.00,-1088.00,0.09691380,68224.82
2022,SGF,2021-06-29 13:27:30,"Sold 0.005 BTC/ZAR @ 534,000",Sell,16a2372e,-0.00257980,800999.28,2066.42,1377.61,-688.80,0.09433400,66158.40
2022,SGF,2021-06-29 13:27:30,"Sold 0.005 BTC/ZAR @ 534,000",Sell,5934a717,-0.00242020,786000.00,1902.28,1292.39,-609.89,0.09191380,64256.12
2022,SGG,2021-06-29 20:13:20,"Sold 0.004 BTC/ZAR @ 539,000",Sell,5934a717,-0.00400000,786000.00,3144.00,2156.00,-988.00,0.08791380,61112.12
2022,SGH,2021-06-29 20:13:22,"Sold 0.005 BTC/ZAR @ 549,000",Sell,5934a717,-0.00357980,786000.00,2813.72,1965.31,-848.41,0.08433400,58298.40
2022,SGH,2021-06-29 20:13:22,"Sold 0.005 BTC/ZAR @ 549,000",Sell,1fc6e895,-0.00142020,755000.00,1072.25,779.69,-292.56,0.08291380,57226.15
2022,BGA,2021-06-30 15:04:55,"Bought 0.005 BTC/ZAR @ 501,000",Buy,13c87041,0.00500000,501000.00,2505.00,0.00,0.00,0.08791380,59731.15
2022,BGB,2021-07-01 06:50:10,"Bought 0.005 BTC/ZAR @ 491,000",Buy,37439f7e,0.00500000,491000.00,2455.00,0.00,0.00,0.09291380,62186.15
2022,BGC,2021-07-08 07:42:18,"Bought 0.005 BTC/ZAR @ 481,000",Buy,3ee28fec,0.00500000,481000.00,2405.00,0.00,0.00,0.09791380,64591.15
2022,SGI,2021-07-25 23:44:44,"Sold 0.004 BTC/ZAR @ 529,000",Sell,1fc6e895,-0.00057980,755000.00,437.75,306.71,-131.03,0.09733400,64153.40
2022,SGI,2021-07-25 23:44:44,"Sold 0.004 BTC/ZAR @ 529,000",Sell,b7e42e3a,-0.00200000,740000.00,1480.00,1058.00,-422.00,0.09533400,62673.40
2022,SGI,2021-07-25 23:44:44,"Sold 0.004 BTC/ZAR @ 529,000",Sell,345dcf73,-0.00142020,715000.00,1015.44,751.29,-264.16,0.09391380,61657.96
2022,SGJ,2021-07-25 23:44:45,"Sold 0.001 BTC/ZAR @ 529,000",Sell,345dcf73,-0.00007980,715000.00,57.06,42.21,-14.84,0.09383400,61600.90
2022,SGJ,2021-07-25 23:44:45,"Sold 0.001 BTC/ZAR @ 529,000",Sell,6e280de3,-0.00092020,821000.00,755.48,486.79,-268.70,0.09291380,60845.42
2022,SGK,2021-07-26 00:14:17,"Sold 0.005 BTC/ZAR @ 539,000",Sell,6e280de3,-0.00057980,821000.00,476.02,312.51,-163.50,0.09233400,60369.40
2022,SGK,2021-07-26 00:14:17,"Sold 0.005 BTC/ZAR @ 539,000",Sell,a43d5a52,-0.00331600,815998.19,2705.85,1787.32,-918.53,0.08901800,57663.55
2022,SGK,2021-07-26 00:14:17,"Sold 0.005 BTC/ZAR @ 539,000",Sell,562dec8a,-0.00068400,815994.15,558.14,368.68,-189.46,0.08833400,57105.41
2022,SGK,2021-07-26 00:14:17,"Sold 0.005 BTC/ZAR @ 539,000",Sell,eab0f16b,-0.00042020,851000.00,357.59,226.49,-131.10,0.08791380,56747.82
2022,SGL,2021-07-26 00:59:42,"Sold 0.002268 BTC/ZAR @ 549,000",Sell,eab0f16b,-0.00157980,851000.00,1344.41,867.31,-477.10,0.08633400,55403.41
2022,SGL,2021-07-26 00:59:42,"Sold 0.002268 BTC/ZAR @ 549,000",Sell,e7eea3d3,-0.00068820,841000.00,578.78,377.82,-200.96,0.08564580,54824.63
2022,SGM,2021-07-26 00:59:47,"Sold 0.000295 BTC/ZAR @ 549,000",Sell,e7eea3d3,-0.00029500,841000.00,248.10,161.95,-86.15,0.08535080,54576.54
2022,SGN,2021-07-26 00:59:47,"Sold 0.001046 BTC/ZAR @ 549,000",Sell,e7eea3d3,-0.00104600,841000.00,879.69,574.25,-305.44,0.08430480,53696.85
2022,SGO,2021-07-26 01:00:00,"Sold 0.001391 BTC/ZAR @ 549,000",Sell,e7eea3d3,-0.00097080,841000.00,816.44,532.96,-283.48,0.08333400,52880.41
2022,SGO,2021-07-26 01:00:00,"Sold 0.001391 BTC/ZAR @ 549,000",Sell,69954492,-0.00042020,831000.00,349.19,230.69,-118.50,0.08291380,52531.22
2022,SGP,2021-07-26 01:02:22,"Sold 0.005 BTC/ZAR @ 559,000",Sell,69954492,-0.00257980,831000.00,2143.81,1442.11,-701.71,0.08033400,50387.41
2022,SGP,2021-07-26 01:02:22,"Sold 0.005 BTC/ZAR @ 559,000",Sell,083bd72b,-0.00235900,840996.18,1983.91,1318.68,-665.23,0.07797500,48403.50
2022,SGP,2021-07-26 01:02:22,"Sold 0.005 BTC/ZAR @ 559,000",Sell,3ccfdaee,-0.00006120,840998.44,51.47,34.21,-17.26,0.07791380,48352.03
2022,SGQ,2021-07-26 05:36:38,"Sold 0.002 BTC/ZAR @ 569,000",Sell,3ccfdaee,-0.00057980,840998.44,487.61,329.91,-157.70,0.07733400,47864.42
2022,SGQ,2021-07-26 05:36:38,"Sold 0.002 BTC/ZAR @ 569,000",Sell,ccd5b548,-0.00142020,830999.33,1180.19,808.09,-372.09,0.07591380,46684.23
2022,SGR,2021-07-26 06:22:16,"Sold 0.005 BTC/ZAR @ 588,000",Sell,ccd5b548,-0.00008080,830999.33,67.14,47.51,-19.63,0.07583300,46617.09
2022,SGR,2021-07-26 06:22:16,"Sold 0.005 BTC/ZAR @ 588,000",Sell,82932e85,-0.00149900,830994.00,1245.66,881.41,-364.25,0.07433400,45371.43
2022,SGR,2021-07-26 06:22:16,"Sold 0.005 BTC/ZAR @ 588,000",Sell,95645df3,-0.00300000,821000.00,2463.00,1764.00,-699.00,0.07133400,42908.43
2022,SGR,2021-07-26 06:22:16,"Sold 0.005 BTC/ZAR @ 588,000",Sell,289827c5,-0.00042020,801000.00,336.58,247.08,-89.50,0.07091380,42571.85
2022,SGS,2021-07-26 18:13:01,"Sold 0.005 BTC/ZAR @ 598,000",Sell,289827c5,-0.00457980,801000.00,3668.42,2738.72,-929.70,0.06633400,38903.43
2022,SGS,2021-07-26 18:13:01,"Sold 0.005 BTC/ZAR @ 598,000",Sell,7e50eafa,-0.00042020,766000.00,321.87,251.28,-70.59,0.06591380,38581.56
2022,SGT,2021-07-26 19:10:17,"Sold 0.002 BTC/ZAR @ 609,000",Sell,7e50eafa,-0.00200000,766000.00,1532.00,1218.00,-314.00,0.06391380,37049.56
2022,SGU,2021-08-01 03:26:27,"Sold 0.004 BTC/ZAR @ 628,000",Sell,7e50eafa,-0.00057980,766000.00,444.13,364.11,-80.01,0.06333400,36605.43
2022,SGU,2021-08-01 03:26:27,"Sold 0.004 BTC/ZAR @ 628,000",Sell,75bec86e,-0.00200000,751000.00,1502.00,1256.00,-246.00,0.06133400,35103.43
2022,SGU,2021-08-01 03:26:27,"Sold 0.004 BTC/ZAR @ 628,000",Sell,90e637ff,-0.00142020,741000.00,1052.37,891.89,-160.48,0.05991380,34051.06
2022,BGD,2021-08-04 07:16:13,"Bought 0.004 BTC/ZAR @ 555,000",Buy,30db982b,0.00400000,555000.00,2220.00,0.00,0.00,0.06391380,36271.06
2022,SGV,2021-08-05 19:15:42,"Sold 0.004 BTC/ZAR @ 610,000",Sell,90e637ff,-0.00157980,741000.00,1170.63,963.68,-206.95,0.06233400,35100.43
2022,SGV,2021-08-05 19:15:42,"Sold 0.004 BTC/ZAR @ 610,000",Sell,2449974b,-0.00242020,730999.03,1769.16,1476.32,-292.84,0.05991380,33331.27
2022,SGW,2021-08-06 16:04:07,"Sold 0.002 BTC/ZAR @ 638,000",Sell,2449974b,-0.00068280,730999.03,499.13,435.63,-63.50,0.05923100,32832.14
2022,SGW,2021-08-06 16:04:07,"Sold 0.002 BTC/ZAR @ 638,000",Sell,7fdb3aab,-0.00089700,730992.20,655.70,572.29,-83.41,0.05833400,32176.44
2022,SGW,2021-08-06 16:04:07,"Sold 0.002 BTC/ZAR @ 638,000",Sell,dca741a2,-0.00042020,721000.00,302.96,268.09,-34.88,0.05791380,31873.48
2022,SGX,2021-08-07 03:47:45,"Sold 0.000448 BTC/ZAR @ 648,000",Sell,dca741a2,-0.00044800,721000.00,323.01,290.30,-32.71,0.05746580,31550.47
2022,SGY,2021-08-07 03:47:45,"Sold 0.003552 BTC/ZAR @ 648,000",Sell,dca741a2,-0.00355200,721000.00,2560.99,2301.69,-259.30,0.05391380,28989.48
2022,SGZ,2021-08-07 12:14:53,"Sold 0.004 BTC/ZAR @ 667,000",Sell,dca741a2,-0.00057980,721000.00,418.04,386.73,-31.31,0.05333400,28571.44
2022,SGZ,2021-08-07 12:14:53,"Sold 0.004 BTC/ZAR @ 667,000",Sell,30d05177,-0.00300000,683000.00,2049.00,2001.00,-48.00,0.05033400,26522.44
2022,SGZ,2021-08-07 12:14:53,"Sold 0.004 BTC/ZAR @ 667,000",Sell,9ec0051d,-0.00042020,663000.00,278.59,280.27,1.68,0.04991380,26243.85
2022,SHA,2021-08-09 18:41:43,"Sold 0.003 BTC/ZAR @ 687,000",Sell,9ec0051d,-0.00157980,663000.00,1047.41,1085.32,37.92,0.04833400,25196.44
2022,SHA,2021-08-09 18:41:43,"Sold 0.003 BTC/ZAR @ 687,000",Sell,414ff0c3,-0.00142020,623470.00,885.45,975.68,90.23,0.04691380,24310.99
2022,BGE,2021-09-21 00:19:58,"Bought 0.00266 BTC/ZAR @ 641,000",Buy,e2767830,0.00266000,641000.00,1705.06,0.00,0.00,0.04957380,26016.05
2022,BGF,2021-09-21 00:19:59,"Bought 0.00034 BTC/ZAR @ 641,000",Buy,425b3f8f,0.00034000,641000.00,217.94,0.00,0.00,0.04991380,26233.99
2023,BGG,2022-11-09 02:27:40,"Bought 0.007 BTC/ZAR @ 335,764",Buy,326ce2b3,0.00700000,335762.86,2350.34,0.00,0.00,0.05691380,28584.33
2023,SHB,2022-11-09 02:27:40,Trading fee,Sell,414ff0c3,-0.00000700,623470.00,4.36,2.35,-2.01,0.05690680,28579.96
2023,BGH,2022-11-09 02:29:56,"Bought 0.0031 BTC/ZAR @ 335,821",Buy,143f3fa8,0.00310000,335819.35,1041.04,0.00,0.00,0.06000680,29621.00
2023,SHC,2022-11-09 02:29:56,Trading fee,Sell,414ff0c3,-0.00000310,623470.00,1.93,1.04,-0.89,0.06000370,29619.07
2023,BGI,2022-11-09 04:37:54,"Bought 0.001 BTC/ZAR @ 332,929",Buy,b538a699,0.00100000,332920.00,332.92,0.00,0.00,0.06100370,29951.99
2023,SHD,2022-11-09 04:37:54,Trading fee,Sell,414ff0c3,-0.00000100,623470.00,0.62,0.33,-0.29,0.06100270,29951.37
2023,BGJ,2022-11-09 04:38:24,"Bought 0.009 BTC/ZAR @ 332,609",Buy,5aec14d6,0.00900000,332608.89,2993.48,0.00,0.00,0.07000270,32944.85
2023,SHE,2022-11-09 04:38:24,Trading fee,Sell,414ff0c3,-0.00000900,623470.00,5.61,2.99,-2.62,0.06999370,32939.24
2023,SHF,2023-02-03 22:58:16,"Sold 0.009 BTC/ZAR @ 412,338",Sell,414ff0c3,-0.00055970,623470.00,348.96,230.79,-118.17,0.06943400,32590.28
2023,SHF,2023-02-03 22:58:16,"Sold 0.009 BTC/ZAR @ 412,338",Sell,46bb154d,-0.00200000,615000.00,1230.00,824.68,-405.32,0.06743400,31360.28
2023,SHF,2023-02-03 22:58:16,"Sold 0.009 BTC/ZAR @ 412,338",Sell,f0c2ef59,-0.00200000,590880.00,1181.76,824.68,-357.08,0.06543400,30178.52
2023,SHF,2023-02-03 22:58:16,"Sold 0.009 BTC/ZAR @ 412,338",Sell,efdb0180,-0.00200000,580000.00,1160.00,824.68,-335.32,0.06343400,29018.52
2023,SHF,2023-02-03 22:58:16,"Sold 0.009 BTC/ZAR @ 412,338",Sell,b87a97b6,-0.00200000,562000.00,1124.00,824.68,-299.32,0.06143400,27894.52
2023,SHF,2023-02-03 22:58:16,"Sold 0.009 BTC/ZAR @ 412,338",Sell,e37e995b,-0.00044030,545000.00,239.96,181.55,-58.41,0.06099370,27654.56
2023,SHG,2023-02-03 22:58:16,Trading fee,Sell,e37e995b,-0.00000900,545000.00,4.91,3.71,-1.20,0.06098470,27649.65
2023,SHH,2023-02-15 20:34:54,"Sold 0.011 BTC/ZAR @ 439,000",Sell,e37e995b,-0.00155070,545000.00,845.13,680.76,-164.37,0.05943400,26804.52
2023,SHH,2023-02-15 20:34:54,"Sold 0.011 BTC/ZAR @ 439,000",Sell,141947d5,-0.00200000,528000.00,1056.00,878.00,-178.00,0.05743400,25748.52
2023,SHH,2023-02-15 20:34:54,"Sold 0.011 BTC/ZAR @ 439,000",Sell,9cc48940,-0.00744930,474299.00,3533.20,3270.24,-262.95,0.04998470,22215.32
2023,SHI,2023-02-16 15:43:03,"Sold 0.012355 BTC/ZAR @ 450,997",Sell,9cc48940,-0.00255070,474299.00,1209.79,1150.36,-59.44,0.04743400,21005.53
2023,SHI,2023-02-16 15:43:03,"Sold 0.012355 BTC/ZAR @ 450,997",Sell,36c7bad4,-0.00533400,521137.98,2779.75,2405.61,-374.14,0.04210000,18225.78
2023,SHI,2023-02-16 15:43:03,"Sold 0.012355 BTC/ZAR @ 450,997",Sell,13c87041,-0.00447030,501000.00,2239.62,2016.09,-223.53,0.03762970,15986.16
2023,SHJ,2023-02-16 15:43:14,"Sold 0.003166 BTC/ZAR @ 450,997",Sell,13c87041,-0.00052970,501000.00,265.38,238.89,-26.49,0.03710000,15720.78
2023,SHJ,2023-02-16 15:43:14,"Sold 0.003166 BTC/ZAR @ 450,997",Sell,37439f7e,-0.00263630,491000.00,1294.42,1188.96,-105.47,0.03446370,14426.36
2024,BGK,2023-03-03 01:30:36,"Bought 0.008593 BTC/ZAR @ 419,000",Buy,301453e1,0.00859300,418999.19,3600.46,0.00,0.00,0.04305670,18026.82
2024,BGL,2023-03-03 01:30:37,"Bought 0.001407 BTC/ZAR @ 419,000",Buy,7739778a,0.00140700,418997.87,589.53,0.00,0.00,0.04446370,18616.35
2024,SHK,2023-05-28 06:16:45,"Sold 0.01 BTC/ZAR @ 538,000",Sell,37439f7e,-0.00236370,491000.00,1160.58,1271.67,111.09,0.04210000,17455.77
2024,SHK,2023-05-28 06:16:45,"Sold 0.01 BTC/ZAR @ 538,000",Sell,3ee28fec,-0.00500000,481000.00,2405.00,2690.00,285.00,0.03710000,15050.77
2024,SHK,2023-05-28 06:16:45,"Sold 0.01 BTC/ZAR @ 538,000",Sell,30db982b,-0.00263630,555000.00,1463.15,1418.33,-44.82,0.03446370,13587.62
2024,SHL,2023-05-30 03:30:32,"Sold 0.01 BTC/ZAR @ 552,993",Sell,30db982b,-0.00136370,555000.00,756.85,754.12,-2.74,0.03310000,12830.77
2024,SHL,2023-05-30 03:30:32,"Sold 0.01 BTC/ZAR @ 552,993",Sell,e2767830,-0.00266000,641000.00,1705.06,1470.96,-234.10,0.03044000,11125.71
2024,SHL,2023-05-30 03:30:32,"Sold 0.01 BTC/ZAR @ 552,993",Sell,425b3f8f,-0.00034000,641000.00,217.94,188.02,-29.92,0.03010000,10907.77
2024,SHL,2023-05-30 03:30:32,"Sold 0.01 BTC/ZAR @ 552,993",Sell,326ce2b3,-0.00563630,335762.86,1892.46,3116.83,1224.37,0.02446370,9015.31
2024,SHM,2023-05-30 03:30:32,Trading fee,Sell,326ce2b3,-0.00001000,335762.86,3.36,5.52,2.16,0.02445370,9011.95
2024,BGM,2023-06-13 00:06:20,"Bought 0.01 BTC/ZAR @ 489,522",Buy,bb53c0e3,0.01000000,489522.00,4895.22,0.00,0.00,0.03445370,13907.17
2024,SHN,2023-06-13 00:06:20,Trading fee,Sell,326ce2b3,-0.00005000,335762.86,16.79,24.47,7.68,0.03440370,13890.38
2024,SHO,2023-06-21 15:29:25,"Sold 0.01 BTC/ZAR @ 559,000",Sell,326ce2b3,-0.00130370,335762.86,437.73,728.77,291.03,0.03310000,13452.65
2024,SHO,2023-06-21 15:29:25,"Sold 0.01 BTC/ZAR @ 559,000",Sell,143f3fa8,-0.00310000,335819.35,1041.04,1732.90,691.86,0.03000000,12411.61
2024,SHO,2023-06-21 15:29:25,"Sold 0.01 BTC/ZAR @ 559,000",Sell,b538a699,-0.00100000,332920.00,332.92,559.00,226.08,0.02900000,12078.69
