Financial Year,Trans Ref,Date,Description,Type,Lot Reference,Qty Change,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR),Balance Units,Balance Value (ZAR)
2021,S001,2021-01-14 14:17:50,"Sold 0.002032 BTC/ZAR @ 615,000",Sell,N/A,-0.00203200,0.00,0.00,1249.68,1249.68,0.00,-0.00367200,0.00
2021,B006,2021-01-15 16:04:12,"Bought 0.004545 BTC/ZAR @ 550,000",Buy,7e55cacd,0.00454500,550000.00,2499.75,0.00,0.00,0.00,0.00087300,2499.75
2021,B007,2021-01-20 04:00:18,"Bought 0.00909 BTC/ZAR @ 550,000",Buy,d1e5e1e2,0.00909000,550000.00,4999.50,0.00,0.00,0.00,0.00996300,7499.25
2021,B008,2021-01-20 09:39:46,"Bought 0.003703 BTC/ZAR @ 540,000",Buy,3dc5dc9d,0.00370300,540000.00,1999.62,0.00,0.00,0.00,0.01366600,9498.87
2021,B009,2021-01-20 10:06:19,"Bought 0.002803 BTC/ZAR @ 535,000",Buy,08555a01,0.00280300,534998.22,1499.60,0.00,0.00,0.00,0.01646900,10998.47
2021,B010,2021-01-20 10:07:44,"Bought 0.004716 BTC/ZAR @ 530,000",Buy,d36ee76a,0.00471600,530000.00,2499.48,0.00,0.00,0.00,0.02118500,13497.95
2021,B011,2021-01-21 08:39:28,"Bought 0.004761 BTC/ZAR @ 525,000",Buy,a97d1ceb,0.00476100,524998.95,2499.52,0.00,0.00,0.00,0.02594600,15997.47
2021,B012,2021-01-21 08:58:22,"Bought 0.001923 BTC/ZAR @ 520,000",Buy,a2d39898,0.00192300,520000.00,999.96,0.00,0.00,0.00,0.02786900,16997.43
2021,B013,2021-01-21 09:00:12,"Bought 0.001942 BTC/ZAR @ 515,000",Buy,8b0684da,0.00194200,515000.00,1000.13,0.00,0.00,0.00,0.02981100,17997.56
2021,B014,2021-01-21 09:13:10,"Bought 0.002941 BTC/ZAR @ 510,000",Buy,9549ea93,0.00294100,510000.00,1499.91,0.00,0.00,0.00,0.03275200,19497.47
2021,B015,2021-01-21 09:36:07,"Bought 0.003 BTC/ZAR @ 500,000",Buy,cf73717d,0.00300000,500000.00,1500.00,0.00,0.00,0.00,0.03575200,20997.47
2021,B016,2021-01-21 09:36:08,"Bought 0.006 BTC/ZAR @ 500,000",Buy,701b13e6,0.00600000,500000.00,3000.00,0.00,0.00,0.00,0.04175200,23997.47
2021,B017,2021-01-21 11:29:56,"Bought 0.00998 BTC/ZAR @ 501,000",Buy,8e1350f3,0.00998000,501000.00,4999.98,0.00,0.00,0.00,0.05173200,28997.45
2021,B018,2021-01-21 12:06:58,"Bought 0.008146 BTC/ZAR @ 491,000",Buy,91806478,0.00814600,490999.26,3999.68,0.00,0.00,0.00,0.05987800,32997.13
2021,B019,2021-01-21 12:15:11,"Bought 0.008316 BTC/ZAR @ 481,000",Buy,579c2157,0.00831600,480999.28,3999.99,0.00,0.00,0.00,0.06819400,36997.12
2021,B020,2021-01-21 22:01:28,"Bought 0.014517 BTC/ZAR @ 481,000",Buy,cbfadebe,0.01451700,480999.52,6982.67,0.00,0.00,0.00,0.08271100,43979.79
2021,B021,2021-01-21 22:27:27,"Bought 0.008492 BTC/ZAR @ 471,000",Buy,96b1c5a2,0.00849200,470999.76,3999.73,0.00,0.00,0.00,0.09120300,47979.52
2021,B022,2021-01-22 00:27:15,"Bought 0.008676 BTC/ZAR @ 461,000",Buy,dd1f1f27,0.00867600,460999.31,3999.63,0.00,0.00,0.00,0.09987900,51979.15
2021,B023,2021-01-22 01:17:55,"Bought 0.008869 BTC/ZAR @ 451,000",Buy,030647e5,0.00886900,450998.99,3999.91,0.00,0.00,0.00,0.10874800,55979.06
2021,S002,2021-01-25 04:01:52,"Sold 0.008571 BTC/ZAR @ 525,000",Sell,N/A,-0.00857100,0.00,0.00,4499.77,4499.77,0.00,0.10017700,55979.06
2021,S003,2021-01-25 12:44:08,"Sold 0.008506 BTC/ZAR @ 529,000",Sell,N/A,-0.00850600,0.00,0.00,4499.67,4499.67,0.00,0.09167100,55979.06
2021,S004,2021-01-25 12:48:33,"Sold 0.000789 BTC/ZAR @ 539,000",Sell,N/A,-0.00078900,0.00,0.00,425.27,425.27,0.00,0.09088200,55979.06
2021,S005,2021-01-25 12:48:35,"Sold 0.007559 BTC/ZAR @ 539,000",Sell,N/A,-0.00755900,0.00,0.00,4074.30,4074.30,0.00,0.08332300,55979.06
2021,B024,2021-01-26 12:51:16,"Bought 0.00998 BTC/ZAR @ 501,000",Buy,a924a2f1,0.00998000,501000.00,4999.98,0.00,0.00,0.00,0.09330300,60979.04
2021,B025,2021-01-27 08:50:54,"Bought 0.001989 BTC/ZAR @ 493,500",Buy,7d9c3c56,0.00198900,493499.25,981.57,0.00,0.00,0.00,0.09529200,61960.61
2021,B026,2021-01-27 08:51:05,"Bought 0.010011 BTC/ZAR @ 493,500",Buy,e410a5ed,0.01001100,493499.15,4940.42,0.00,0.00,0.00,0.10530300,66901.03
2021,B027,2021-01-27 11:55:20,"Bought 0.012 BTC/ZAR @ 488,565",Buy,83955adc,0.01200000,488565.00,5862.78,0.00,0.00,0.00,0.11730300,72763.81
2021,B028,2021-01-27 11:55:22,"Bought 0.001 BTC/ZAR @ 488,565",Buy,890f92c9,0.00100000,488560.00,488.56,0.00,0.00,0.00,0.11830300,73252.37
2021,B029,2021-01-27 12:16:09,"Bought 0.01205 BTC/ZAR @ 483,679",Buy,bce696a4,0.01205000,483678.84,5828.33,0.00,0.00,0.00,0.13035300,79080.70
2021,B030,2021-01-27 12:17:16,"Bought 0.00195 BTC/ZAR @ 483,679",Buy,19c5d328,0.00195000,483676.92,943.17,0.00,0.00,0.00,0.13230300,80023.87
2021,B031,2021-01-27 14:03:26,"Bought 0.013 BTC/ZAR @ 478,843",Buy,5e2b3c6d,0.01300000,478842.31,6224.95,0.00,0.00,0.00,0.14530300,86248.82
2021,B032,2021-01-27 14:37:50,"Bought 0.015 BTC/ZAR @ 471,660",Buy,780fa87b,0.01500000,471660.00,7074.90,0.00,0.00,0.00,0.16030300,93323.72
2021,S006,2021-01-28 05:09:32,"Sold 0.067 BTC/ZAR @ 497,900",Sell,N/A,-0.06700000,0.00,0.00,33359.30,33359.30,0.00,0.09330300,93323.72
2021,B033,2021-01-28 08:03:47,"Bought 0.01 BTC/ZAR @ 492,822",Buy,06aa0fd4,0.01000000,492822.00,4928.22,0.00,0.00,0.00,0.10330300,98251.94
2021,B034,2021-01-28 09:08:14,"Bought 0.007477 BTC/ZAR @ 490,358",Buy,65eed7d3,0.00747700,490357.10,3666.40,0.00,0.00,0.00,0.11078000,101918.34
2021,B035,2021-01-28 09:08:14,"Bought 0.002523 BTC/ZAR @ 490,358",Buy,aa875f4c,0.00252300,490356.72,1237.17,0.00,0.00,0.00,0.11330300,103155.51
2021,S007,2021-01-28 22:15:57,"Sold 0.01 BTC/ZAR @ 512,000",Sell,N/A,-0.01000000,0.00,0.00,5120.00,5120.00,0.00,0.10330300,103155.51
2021,S008,2021-01-29 08:54:45,"Sold 0.00998 BTC/ZAR @ 536,070",Sell,N/A,-0.00998000,0.00,0.00,5349.97,5349.97,0.00,0.09332300,103155.51
2021,S009,2021-01-29 08:58:12,"Sold 0.023205 BTC/ZAR @ 538,000",Sell,N/A,-0.02320500,0.00,0.00,12484.29,12484.29,0.00,0.07011800,103155.51
2021,S010,2021-01-29 09:02:47,"Sold 0.007285 BTC/ZAR @ 549,000",Sell,N/A,-0.00728500,0.00,0.00,3999.46,3999.46,0.00,0.06283300,103155.51
2021,S011,2021-01-29 09:23:18,"Sold 0.001055 BTC/ZAR @ 559,000",Sell,N/A,-0.00105500,0.00,0.00,589.74,589.74,0.00,0.06177800,103155.51
2021,S012,2021-01-29 09:23:32,"Sold 0.0061 BTC/ZAR @ 559,000",Sell,N/A,-0.00610000,0.00,0.00,3409.90,3409.90,0.00,0.05567800,103155.51
2021,S013,2021-01-29 09:28:49,"Sold 0.005272 BTC/ZAR @ 569,000",Sell,N/A,-0.00527200,0.00,0.00,2999.76,2999.76,0.00,0.05040600,103155.51
2021,S014,2021-01-29 11:40:50,"Sold 0.006692 BTC/ZAR @ 564,745",Sell,N/A,-0.00669200,0.00,0.00,3779.27,3779.27,0.00,0.04371400,103155.51
2021,S014,2021-01-29 11:40:50,"Fee for Sold 0.006692 BTC/ZAR @ 564,745",Fee,,-0.00000600,,,,,3.38,0.04370800,103152.13
2021,S015,2021-01-29 12:59:19,"Sold 0.005317 BTC/ZAR @ 577,000",Sell,N/A,-0.00531700,0.00,0.00,3067.90,3067.90,0.00,0.03839100,103152.13
2021,S016,2021-01-29 13:49:58,"Sold 0.006908 BTC/ZAR @ 579,000",Sell,N/A,-0.00690800,0.00,0.00,3999.73,3999.73,0.00,0.03148300,103152.13
2021,B036,2021-01-29 19:31:31,"Bought 0.005 BTC/ZAR @ 532,000",Buy,717c5c94,0.00500000,532000.00,2660.00,0.00,0.00,0.00,0.03648300,105812.13
2021,B037,2021-01-29 19:43:21,"Bought 0.005 BTC/ZAR @ 528,000",Buy,481cac38,0.00500000,528000.00,2640.00,0.00,0.00,0.00,0.04148300,108452.13
2021,B038,2021-01-29 19:43:56,"Bought 0.005 BTC/ZAR @ 525,100",Buy,ce521649,0.00500000,525100.00,2625.50,0.00,0.00,0.00,0.04648300,111077.63
2021,B039,2021-01-30 03:32:44,"Bought 0.01 BTC/ZAR @ 521,000",Buy,3b6695ab,0.01000000,521000.00,5210.00,0.00,0.00,0.00,0.05648300,116287.63
2021,B040,2021-01-30 03:51:01,"Bought 0.005 BTC/ZAR @ 516,000",Buy,f30a85c1,0.00500000,516000.00,2580.00,0.00,0.00,0.00,0.06148300,118867.63
2021,B041,2021-01-31 15:50:57,"Bought 0.01 BTC/ZAR @ 511,000",Buy,56d57b24,0.01000000,511000.00,5110.00,0.00,0.00,0.00,0.07148300,123977.63
2021,B042,2021-01-31 18:01:06,"Bought 0.01 BTC/ZAR @ 506,000",Buy,7c5617f5,0.01000000,506000.00,5060.00,0.00,0.00,0.00,0.08148300,129037.63
2021,S017,2021-02-01 09:00:19,"Sold 0.01 BTC/ZAR @ 535,900",Sell,N/A,-0.01000000,0.00,0.00,5359.00,5359.00,0.00,0.07148300,129037.63
2021,S018,2021-02-01 09:07:16,"Sold 0.01 BTC/ZAR @ 541,000",Sell,N/A,-0.01000000,0.00,0.00,5410.00,5410.00,0.00,0.06148300,129037.63
2021,S019,2021-02-01 10:30:54,"Sold 0.01 BTC/ZAR @ 539,000",Sell,N/A,-0.01000000,0.00,0.00,5390.00,5390.00,0.00,0.05148300,129037.63
2021,S020,2021-02-02 09:07:28,"Sold 0.004995 BTC/ZAR @ 543,523",Sell,N/A,-0.00499500,0.00,0.00,2714.89,2714.89,0.00,0.04648800,129037.63
2021,S020,2021-02-02 09:07:28,"Fee for Sold 0.004995 BTC/ZAR @ 543,523",Fee,,-0.00000400,,,,,2.17,0.04648400,129035.46
2021,S021,2021-02-02 09:19:43,"Sold 0.009843 BTC/ZAR @ 549,997",Sell,N/A,-0.00984300,0.00,0.00,5413.62,5413.62,0.00,0.03664100,129035.46
2021,S021,2021-02-02 09:19:43,"Fee for Sold 0.009843 BTC/ZAR @ 549,997",Fee,,-0.00000900,,,,,4.94,0.03663200,129030.52
2021,S022,2021-02-02 09:28:10,"Sold 0.009991 BTC/ZAR @ 547,000",Sell,N/A,-0.00999100,0.00,0.00,5465.07,5465.07,0.00,0.02664100,129030.52
2021,S022,2021-02-02 09:28:10,"Fee for Sold 0.009991 BTC/ZAR @ 547,000",Fee,,-0.00000900,,,,,4.92,0.02663200,129025.60
2021,S023,2021-02-03 00:26:52,"Sold 0.00841 BTC/ZAR @ 554,900",Sell,N/A,-0.00841000,0.00,0.00,4666.70,4666.70,0.00,0.01822200,129025.60
2021,S024,2021-02-04 00:00:36,"Sold 0.015001 BTC/ZAR @ 577,000",Sell,N/A,-0.01500100,0.00,0.00,8655.57,8655.57,0.00,0.00322100,129025.60
2021,S025,2021-02-04 06:20:04,"Sold 0.006118 BTC/ZAR @ 584,000",Sell,N/A,-0.00611800,0.00,0.00,3572.91,3572.91,0.00,-0.00289700,129025.60
2021,S026,2021-02-04 06:44:04,"Sold 0.00764 BTC/ZAR @ 589,000",Sell,N/A,-0.00764000,0.00,0.00,4499.96,4499.96,0.00,-0.01053700,129025.60
2021,B043,2021-02-09 06:32:20,"Bought 0.01 BTC/ZAR @ 720,102",Buy,d0d10841,0.01000000,720102.00,7201.02,0.00,0.00,0.00,-0.00053700,136226.62
2021,B043,2021-02-09 06:32:20,"Fee for Sold 0.00764 BTC/ZAR @ 589,000",Fee,,-0.00001000,,,,,7.21,-0.00054700,136219.41
2021,S027,2021-02-09 06:34:57,"Sold 0.006 BTC/ZAR @ 718,014",Sell,N/A,-0.00600000,0.00,0.00,4308.08,4308.08,0.00,-0.00654700,136219.41
2021,S028,2021-02-09 06:34:57,"Sold 0.0015 BTC/ZAR @ 718,019",Sell,N/A,-0.00150000,0.00,0.00,1077.02,1077.02,0.00,-0.00804700,136219.41
2021,S028,2021-02-09 06:34:57,"Fee for Sold 0.0015 BTC/ZAR @ 718,019",Fee,,-0.00000600,,,,,4.31,-0.00805300,136215.10
2021,S028,2021-02-09 06:34:57,"Fee for Sold 0.0015 BTC/ZAR @ 718,019",Fee,,-0.00000100,,,,,0.71,-0.00805400,136214.39
2021,S029,2021-02-09 06:34:57,"Sold 0.002488 BTC/ZAR @ 718,003",Sell,N/A,-0.00248800,0.00,0.00,1786.39,1786.39,0.00,-0.01054200,136214.39
2021,S029,2021-02-09 06:34:57,"Fee for Sold 0.002488 BTC/ZAR @ 718,003",Fee,,-0.00000200,,,,,1.43,-0.01054400,136212.96
2021,B044,2021-02-09 06:51:29,"Bought 0.01 BTC/ZAR @ 729,004",Buy,d8253356,0.01000000,729004.00,7290.04,0.00,0.00,0.00,-0.00054400,143503.00
2021,B044,2021-02-09 06:51:29,"Fee for Sold 0.002488 BTC/ZAR @ 718,003",Fee,,-0.00001000,,,,,7.28,-0.00055400,143495.72
2021,S030,2021-02-09 06:52:51,"Sold 0.009981 BTC/ZAR @ 729,915",Sell,N/A,-0.00998100,0.00,0.00,7285.28,7285.28,0.00,-0.01053500,143495.72
2021,S030,2021-02-09 06:52:51,"Fee for Sold 0.009981 BTC/ZAR @ 729,915",Fee,,-0.00000900,,,,,6.56,-0.01054400,143489.16
2021,B045,2021-02-09 06:57:35,"Bought 0.005 BTC/ZAR @ 736,395",Buy,ffa6f8e7,0.00500000,736394.00,3681.97,0.00,0.00,0.00,-0.00554400,147171.13
2021,B045,2021-02-09 06:57:35,"Fee for Sold 0.009981 BTC/ZAR @ 729,915",Fee,,-0.00000500,,,,,3.67,-0.00554900,147167.46
2021,B046,2021-02-09 07:05:26,"Bought 0.01 BTC/ZAR @ 730,000",Buy,85df450c,0.01000000,730000.00,7300.00,0.00,0.00,0.00,0.00445100,154467.46
2021,B047,2021-02-09 08:17:05,"Bought 0.01 BTC/ZAR @ 722,000",Buy,240cd3d5,0.01000000,722000.00,7220.00,0.00,0.00,0.00,0.01445100,161687.46
2021,S031,2021-02-09 08:17:07,"Sold 0.00429 BTC/ZAR @ 721,000",Sell,N/A,-0.00429000,0.00,0.00,3093.09,3093.09,0.00,0.01016100,161687.46
2021,S032,2021-02-09 08:17:08,"Sold 0.0005 BTC/ZAR @ 721,000",Sell,N/A,-0.00050000,0.00,0.00,360.50,360.50,0.00,0.00966100,161687.46
2021,S033,2021-02-09 08:17:10,"Sold 0.000201 BTC/ZAR @ 721,000",Sell,N/A,-0.00020100,0.00,0.00,144.92,144.92,0.00,0.00946000,161687.46
2021,S034,2021-02-09 08:25:16,"Sold 0.009995 BTC/ZAR @ 712,000",Sell,N/A,-0.00999500,0.00,0.00,7116.44,7116.44,0.00,-0.00053500,161687.46
2021,B048,2021-02-09 09:35:06,"Bought 0.005 BTC/ZAR @ 701,000",Buy,e299e6f8,0.00500000,701000.00,3505.00,0.00,0.00,0.00,0.00446500,165192.46
2021,B049,2021-02-10 12:39:33,"Bought 0.005 BTC/ZAR @ 691,000",Buy,73324cd4,0.00500000,691000.00,3455.00,0.00,0.00,0.00,0.00946500,168647.46
2021,B050,2021-02-10 15:02:31,"Bought 0.005 BTC/ZAR @ 685,100",Buy,bede0364,0.00500000,685100.00,3425.50,0.00,0.00,0.00,0.01446500,172072.96
2021,B051,2021-02-10 15:27:43,"Bought 0.005 BTC/ZAR @ 678,100",Buy,e96a293e,0.00500000,678100.00,3390.50,0.00,0.00,0.00,0.01946500,175463.46
2021,B052,2021-02-11 00:48:24,"Bought 0.005 BTC/ZAR @ 671,000",Buy,cd7ece9f,0.00500000,671000.00,3355.00,0.00,0.00,0.00,0.02446500,178818.46
2021,S035,2021-02-20 04:03:31,"Sold 0.001193 BTC/ZAR @ 838,000",Sell,N/A,-0.00119300,0.00,0.00,999.73,999.73,0.00,0.02327200,178818.46
2021,S035,2021-02-20 04:03:31,"Fee for Sold 0.001193 BTC/ZAR @ 838,000",Fee,,-0.00000100,,,,,0.83,0.02327100,178817.63
2021,B053,2021-02-20 04:22:36,"Bought 0.0005 BTC/ZAR @ 840,532",Buy,1e2d9f87,0.00050000,840520.00,420.26,0.00,0.00,0.00,0.02377100,179237.89
2021,B054,2021-02-20 04:22:36,"Bought 0.0005 BTC/ZAR @ 840,532",Buy,c18ce7d3,0.00050000,840520.00,420.26,0.00,0.00,0.00,0.02427100,179658.15
2021,B055,2021-02-20 04:22:37,"Bought 0.000189 BTC/ZAR @ 840,532",Buy,1bfd6532,0.00018900,840529.10,158.86,0.00,0.00,0.00,0.02446000,179817.01
2021,B056,2021-02-20 10:39:11,"Bought 0.001176 BTC/ZAR @ 849,908",Buy,d67b6f91,0.00117600,849906.46,999.49,0.00,0.00,0.00,0.02563600,180816.50
2021,B057,2021-02-22 10:08:09,"Bought 0.001195 BTC/ZAR @ 836,800",Buy,7026b4da,0.00119500,836794.98,999.97,0.00,0.00,0.00,0.02683100,181816.47
2021,B058,2021-02-22 12:13:30,"Bought 0.001206 BTC/ZAR @ 829,000",Buy,c8b5680f,0.00120600,828996.68,999.77,0.00,0.00,0.00,0.02803700,182816.24
2021,B059,2021-02-22 12:19:46,"Bought 0.001218 BTC/ZAR @ 821,000",Buy,450b4d6b,0.00121800,820993.43,999.97,0.00,0.00,0.00,0.02925500,183816.21
2021,B060,2021-02-22 13:42:37,"Bought 0.002496 BTC/ZAR @ 801,000",Buy,c4865965,0.00249600,800997.60,1999.29,0.00,0.00,0.00,0.03175100,185815.50
2021,B061,2021-02-22 14:01:36,"Bought 0.001262 BTC/ZAR @ 792,000",Buy,18bfe851,0.00126200,791996.83,999.50,0.00,0.00,0.00,0.03301300,186815.00
2021,B062,2021-02-22 14:19:45,"Bought 0.001324 BTC/ZAR @ 755,131",Buy,303bc9a5,0.00132400,755128.40,999.79,0.00,0.00,0.00,0.03433700,187814.79
2021,B062,2021-02-22 14:19:45,"Fee for Sold 0.001193 BTC/ZAR @ 838,000",Fee,,-0.00000100,,,,,0.75,0.03433600,187814.04
2021,B063,2021-02-22 14:22:06,"Bought 0.001305 BTC/ZAR @ 766,002",Buy,fe3929c3,0.00130500,766000.00,999.63,0.00,0.00,0.00,0.03564100,188813.67
2021,B063,2021-02-22 14:22:06,"Fee for Sold 0.001193 BTC/ZAR @ 838,000",Fee,,-0.00000100,,,,,0.76,0.03564000,188812.91
2021,B064,2021-02-23 05:15:17,"Bought 0.001331 BTC/ZAR @ 751,000",Buy,54a9cccb,0.00133100,750999.25,999.58,0.00,0.00,0.00,0.03697100,189812.49
2021,B065,2021-02-23 05:24:50,"Bought 0.001345 BTC/ZAR @ 743,000",Buy,00af6cd7,0.00134500,742996.28,999.33,0.00,0.00,0.00,0.03831600,190811.82
2021,B066,2021-02-23 05:26:10,"Bought 0.001353 BTC/ZAR @ 739,000",Buy,f5d6f54f,0.00135300,738994.83,999.86,0.00,0.00,0.00,0.03966900,191811.68
2021,B067,2021-02-23 05:26:25,"Bought 0.001355 BTC/ZAR @ 737,997",Buy,738903f5,0.00135500,737992.62,999.98,0.00,0.00,0.00,0.04102400,192811.66
2021,B068,2021-02-23 08:56:02,"Bought 0.001385 BTC/ZAR @ 722,000",Buy,481c1786,0.00138500,722000.00,999.97,0.00,0.00,0.00,0.04240900,193811.63
2021,B069,2021-02-23 09:07:20,"Bought 0.001414 BTC/ZAR @ 707,000",Buy,c0f9beaa,0.00141400,706994.34,999.69,0.00,0.00,0.00,0.04382300,194811.32
2021,B070,2021-02-23 09:10:47,"Bought 0.001438 BTC/ZAR @ 695,000",Buy,f91c0fb9,0.00143800,695000.00,999.41,0.00,0.00,0.00,0.04526100,195810.73
2021,B071,2021-02-28 15:44:50,"Bought 0.001455 BTC/ZAR @ 687,000",Buy,cf9d56b4,0.00145500,686996.56,999.58,0.00,0.00,0.00,0.04671600,196810.31
2021,B072,2021-02-28 17:55:02,"Bought 0.001468 BTC/ZAR @ 681,000",Buy,63c804f8,0.00146800,680994.55,999.70,0.00,0.00,0.00,0.04818400,197810.01
2021,B073,2021-02-28 19:07:32,"Bought 0.00146 BTC/ZAR @ 684,483",Buy,9fde97ed,0.00146000,684479.45,999.34,0.00,0.00,0.00,0.04964400,198809.35
2021,B073,2021-02-28 19:07:32,"Fee for Sold 0.001193 BTC/ZAR @ 838,000",Fee,,-0.00000100,,,,,0.68,0.04964300,198808.67
2022,S036,2021-03-03 10:26:26,"Sold 0.001459 BTC/ZAR @ 788,875",Sell,N/A,-0.00145900,0.00,0.00,1150.96,1150.96,0.00,0.04818400,198808.67
2022,S036,2021-03-03 10:26:26,"Fee for Sold 0.001459 BTC/ZAR @ 788,875",Fee,,-0.00000100,,,,,0.78,0.04818300,198807.89
2022,S037,2021-03-03 11:20:34,"Sold 0.0015 BTC/ZAR @ 795,000",Sell,N/A,-0.00150000,0.00,0.00,1192.50,1192.50,0.00,0.04668300,198807.89
2022,S038,2021-03-08 11:58:11,"Sold 0.002 BTC/ZAR @ 792,000",Sell,N/A,-0.00200000,0.00,0.00,1584.00,1584.00,0.00,0.04468300,198807.89
2022,S039,2021-03-08 20:44:30,"Sold 0.015 BTC/ZAR @ 813,000",Sell,N/A,-0.01500000,0.00,0.00,12195.00,12195.00,0.00,0.02968300,198807.89
2022,S040,2021-03-08 21:10:57,"Sold 0.0015 BTC/ZAR @ 812,682",Sell,N/A,-0.00150000,0.00,0.00,1219.02,1219.02,0.00,0.02818300,198807.89
2022,S040,2021-03-08 21:10:57,"Fee for Sold 0.0015 BTC/ZAR @ 812,682",Fee,,-0.00000100,,,,,0.81,0.02818200,198807.08
2022,S041,2021-03-09 01:29:38,"Sold 0.0015 BTC/ZAR @ 829,000",Sell,N/A,-0.00150000,0.00,0.00,1243.50,1243.50,0.00,0.02668200,198807.08
2022,S042,2021-03-09 05:53:20,"Sold 0.003 BTC/ZAR @ 848,550",Sell,N/A,-0.00300000,0.00,0.00,2545.65,2545.65,0.00,0.02368200,198807.08
2022,S042,2021-03-09 05:53:20,"Fee for Sold 0.003 BTC/ZAR @ 848,550",Fee,,-0.00000300,,,,,2.54,0.02367900,198804.54
2022,S043,2021-03-10 12:34:13,"Sold 0.003 BTC/ZAR @ 865,000",Sell,N/A,-0.00300000,0.00,0.00,2595.00,2595.00,0.00,0.02067900,198804.54
2022,S044,2021-03-11 21:09:05,"Sold 0.002 BTC/ZAR @ 880,087",Sell,N/A,-0.00200000,0.00,0.00,1760.17,1760.17,0.00,0.01867900,198804.54
2022,S044,2021-03-11 21:09:05,"Fee for Sold 0.002 BTC/ZAR @ 880,087",Fee,,-0.00000200,,,,,1.76,0.01867700,198802.78
2022,S045,2021-03-11 21:16:25,"Sold 0.003 BTC/ZAR @ 879,666",Sell,N/A,-0.00300000,0.00,0.00,2638.99,2638.99,0.00,0.01567700,198802.78
2022,S045,2021-03-11 21:16:25,"Fee for Sold 0.003 BTC/ZAR @ 879,666",Fee,,-0.00000300,,,,,2.63,0.01567400,198800.15
2022,S046,2021-03-11 23:06:19,"Sold 0.003 BTC/ZAR @ 882,000",Sell,N/A,-0.00300000,0.00,0.00,2646.00,2646.00,0.00,0.01267400,198800.15
2022,S047,2021-03-13 10:17:48,"Sold 0.003 BTC/ZAR @ 899,000",Sell,N/A,-0.00300000,0.00,0.00,2697.00,2697.00,0.00,0.00967400,198800.15
2022,S048,2021-03-13 20:57:42,"Sold 0.003 BTC/ZAR @ 921,499",Sell,N/A,-0.00300000,0.00,0.00,2764.49,2764.49,0.00,0.00667400,198800.15
2022,S048,2021-03-13 20:57:42,"Fee for Sold 0.003 BTC/ZAR @ 921,499",Fee,,-0.00000300,,,,,2.76,0.00667100,198797.39
